,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Long Term Capital Lease Obligation,568000000.0,587000000.0,669000000.0,669000000.0,681000000.0,,
Long Term Debt,8756000000.0,8751000000.0,7609000000.0,8478000000.0,8678000000.0,,
Current Liabilities,9474000000.0,9594000000.0,9522000000.0,7857000000.0,7941000000.0,,
Other Current Liabilities,3071000000.0,3058000000.0,2908000000.0,2835000000.0,2928000000.0,,
Current Debt And Capital Lease Obligation,1897000000.0,2245000000.0,2471000000.0,674000000.0,717000000.0,,
Current Debt,1897000000.0,2245000000.0,2471000000.0,674000000.0,717000000.0,,
Pensionand Other Post Retirement Benefit Plans Current,680000000.0,529000000.0,489000000.0,670000000.0,687000000.0,,
Payables And Accrued Expenses,3826000000.0,3762000000.0,3654000000.0,3678000000.0,3609000000.0,,
Payables,3826000000.0,3762000000.0,3654000000.0,3678000000.0,3609000000.0,,
Accounts Payable,3826000000.0,3762000000.0,3654000000.0,3678000000.0,3609000000.0,,
Total Assets,40650000000.0,40507000000.0,39206000000.0,38381000000.0,39236000000.0,,
Total Non Current Assets,28519000000.0,28609000000.0,26771000000.0,26580000000.0,27084000000.0,,
Other Non Current Assets,2247000000.0,2230000000.0,2148000000.0,2066000000.0,2154000000.0,,
Non Current Deferred Assets,568000000.0,621000000.0,609000000.0,609000000.0,549000000.0,,
Non Current Deferred Taxes Assets,568000000.0,621000000.0,609000000.0,609000000.0,549000000.0,,
Goodwill And Other Intangible Assets,20942000000.0,21017000000.0,19437000000.0,19370000000.0,19853000000.0,,
Other Intangible Assets,5136000000.0,5227000000.0,4586000000.0,4657000000.0,4809000000.0,,
Goodwill,15806000000.0,15790000000.0,14851000000.0,14713000000.0,15044000000.0,,
Net PPE,4762000000.0,4741000000.0,4577000000.0,4535000000.0,4528000000.0,,
Accumulated Depreciation,-5655000000.0,-5595000000.0,-5394000000.0,-5333000000.0,-5395000000.0,,
Gross PPE,10417000000.0,10336000000.0,9971000000.0,9868000000.0,9923000000.0,,
Other Properties,694000000.0,709000000.0,813000000.0,806000000.0,817000000.0,,
Machinery Furniture Equipment,7394000000.0,7328000000.0,6981000000.0,6823000000.0,6826000000.0,,
Properties,2329000000.0,2299000000.0,2177000000.0,2239000000.0,2280000000.0,,
Current Assets,12131000000.0,11897000000.0,12434000000.0,11801000000.0,12152000000.0,,
Other Current Assets,1397000000.0,1246000000.0,1009000000.0,875000000.0,1094000000.0,,
Inventory,4613000000.0,4581000000.0,4392000000.0,4227000000.0,4178000000.0,,
Other Inventories,-1000000.0,1000000.0,-1000000.0,-1000000.0,,-1000000.0,
Finished Goods,1752000000.0,1656000000.0,1591000000.0,1576000000.0,1526000000.0,,
Work In Process,1179000000.0,1214000000.0,1137000000.0,1038000000.0,1037000000.0,,
Raw Materials,1683000000.0,1710000000.0,1665000000.0,1614000000.0,1615000000.0,,
Receivables,5556000000.0,5486000000.0,5094000000.0,4619000000.0,4886000000.0,,
Accounts Receivable,5556000000.0,5486000000.0,5094000000.0,4619000000.0,4886000000.0,,
Allowance For Doubtful Accounts Receivable,-54000000.0,-56000000.0,-52000000.0,-55000000.0,-56000000.0,,
Gross Accounts Receivable,5610000000.0,5542000000.0,5146000000.0,4674000000.0,4942000000.0,,
Cash Cash Equivalents And Short Term Investments,565000000.0,584000000.0,1939000000.0,2080000000.0,1994000000.0,,
Other Short Term Investments,237000000.0,186000000.0,162000000.0,1525000000.0,1521000000.0,,
Cash And Cash Equivalents,328000000.0,398000000.0,1777000000.0,555000000.0,473000000.0,,
Cash Financial,328000000.0,398000000.0,1777000000.0,555000000.0,473000000.0,,
