ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,test_rmse,test_mae,test_r2,train_dir_acc,test_dir_acc,top_feature,top_feature_importance
LII,1173,294,28,0.010717919602565865,0.0077787987750884535,0.7195227715675145,0.02144303635462244,0.015770032845300645,0.005881295010304766,0.9241261722080136,0.5272108843537415,Volatility_5,0.09485043494357931
LIN,1173,294,28,0.009564205501092547,0.006549559267493597,0.6728306296474056,0.01189315622930511,0.008477824917040504,-0.060319217363679734,0.9028132992327366,0.4965986394557823,Volatility_5,0.0929520461163046
LKQ,1173,294,28,0.013280575831685995,0.008865154204960585,0.7148924312597141,0.018900643159997055,0.0128623651984253,0.1232634710574878,0.9156010230179028,0.5068027210884354,Volatility_5,0.11706281652505257
LLY,1173,294,28,0.01072330466189022,0.007040350032525737,0.7302495671820861,0.026134494849602626,0.01778030999024757,-0.1343559475814624,0.9258312020460358,0.5578231292517006,Volatility_5,0.10981404231175537
LMT,1173,294,28,0.009353214158297162,0.005759461348320901,0.6841597807325956,0.017516493857257284,0.011283624620306442,-0.19436465427203675,0.907075873827792,0.48639455782312924,Volatility_5,0.09938451307722704
LNT,1173,294,28,0.009090913940281293,0.006412350858826173,0.6810665236579386,0.015279143361349678,0.012416713259959331,-0.738411318162306,0.9198635976129582,0.47959183673469385,Volatility_5,0.09208301606872597
LOW,1173,294,28,0.011568775872994338,0.007553842561090887,0.696064760788945,0.014991484980688257,0.01136568148119001,-0.06518005589160958,0.9028132992327366,0.5272108843537415,Volatility_5,0.11544028302915915
LRCX,1173,294,28,0.016887670332542282,0.012184058509714074,0.7011486565016145,0.0312072959812112,0.022462555522907053,-0.08546686840689932,0.9437340153452686,0.5034013605442177,Volatility_5,0.09771138710320222
LULU,1173,294,28,0.014277828914775087,0.009572396305547105,0.6985399676988903,0.031045124767026925,0.020634970643110657,-0.01245105998365803,0.9292412617220801,0.54421768707483,Volatility_5,0.09265744535567075
LUV,1173,294,28,0.014883983957123315,0.010488159702097086,0.6910506752592313,0.025106270216661675,0.016812608155681287,-0.012854381697696038,0.927536231884058,0.5068027210884354,Volatility_5,0.09471731879558266
LVS,1173,294,28,0.016259510286035197,0.011425910774875373,0.6820155574335756,0.025191150865523853,0.017385040291843974,-0.01547267312407219,0.9215686274509803,0.47619047619047616,Volatility_5,0.09691681192085994
LW,1173,294,28,0.014197392341924473,0.008413317708195221,0.6851609115810078,0.026581098562637465,0.017721695720315067,-0.019981054713829494,0.9019607843137255,0.5102040816326531,Volatility_5,0.11542605306670435
LYB,1173,294,28,0.014456216850822937,0.00949423607454865,0.6826065154472245,0.024886524401563085,0.016244428465853382,-0.1159657753943204,0.9266837169650469,0.5306122448979592,Volatility_10,0.08710919621859034
LYV,1173,294,28,0.017012479255815144,0.01156696751315012,0.6733128401475499,0.029327573915134734,0.024420110180556502,-1.6548750948205209,0.9104859335038363,0.4557823129251701,Volatility_5,0.10266237009043243
MA,1173,294,28,0.011449270515506595,0.007756296375448939,0.6734959038075534,0.014135392862794954,0.009967794799711834,-0.12146685374275767,0.907928388746803,0.46258503401360546,Volatility_5,0.09082672557661513
MAA,1173,294,28,0.010379864157827313,0.0071120270224636056,0.6872738940414183,0.012900552204486944,0.00964245837422212,-0.021026862846541094,0.9224211423699915,0.5,Volatility_5,0.11177273730390144
MAR,1173,294,28,0.013969244866396105,0.009738531992608355,0.7018861172920824,0.02050846612221981,0.013981623861018241,-0.41308755503935424,0.9087809036658141,0.4931972789115646,Volatility_5,0.10716080831961429
MAS,1173,294,28,0.010772866889805938,0.0075315631704233575,0.7129789261236954,0.018442236278318164,0.012925644740011137,0.0011452984688156143,0.9335038363171355,0.5,Volatility_5,0.10449788285812961
MCD,1173,294,28,0.008787707148125112,0.005371373519665978,0.6576659655786312,0.014032190474766905,0.010620947021381348,-0.5499906454796242,0.907928388746803,0.47619047619047616,Volatility_5,0.09506154657340402
MCHP,1173,294,28,0.01559298820874968,0.011183518708976969,0.6931075202171828,0.03526447025225359,0.02224483604568181,-0.00868726366002126,0.9420289855072463,0.5,Volatility_5,0.08242258343909058
MCK,1173,294,28,0.009998131994390584,0.006835349748426708,0.6934060509234012,0.028578726005674817,0.023376329611255756,-1.9305412327981388,0.9019607843137255,0.43197278911564624,Volatility_5,0.08189441072865904
MCO,1173,294,28,0.011504115042375244,0.007658845123346659,0.6815836571945109,0.017324432886192266,0.011388564399676018,-0.11267034037298274,0.9087809036658141,0.5476190476190477,Volatility_5,0.09723425400460972
MDLZ,1173,294,28,0.008096828598011337,0.005259048662394549,0.6688345563505311,0.013843155454692418,0.010294494154102312,-0.0359572401758248,0.9096334185848253,0.5170068027210885,Volatility_5,0.09746695891589921
MDT,1173,294,28,0.009380715915950274,0.0063670803294771155,0.7003301816328941,0.013243164785700616,0.009611962701092987,-0.04002493753157821,0.9394714407502132,0.42517006802721086,Volatility_5,0.09874028029020018
MET,1173,294,28,0.01305935817241427,0.00899091711878522,0.6631914997554588,0.0213666551677148,0.016481549967097848,-0.4654139470624763,0.9019607843137255,0.4387755102040816,Volatility_5,0.09309659313724385
META,1173,294,28,0.016122912711670594,0.010402098515580957,0.689957770611666,0.023429171679293197,0.01615576503491657,-0.03994460336931227,0.9130434782608695,0.47959183673469385,Volatility_5,0.12391929671204453
MGM,1173,294,28,0.019965655795329423,0.013141897474608775,0.6848891180918004,0.025790012545173872,0.017232138832774017,0.024055069741591217,0.9113384484228474,0.48639455782312924,Volatility_5,0.10201165558766759
MHK,1173,294,28,0.01724853344490149,0.011798653083369588,0.6901880783359884,0.023155535258999743,0.01627845120398568,0.014481308741433274,0.9309462915601023,0.5374149659863946,Volatility_5,0.10572702236299791
MKC,1173,294,28,0.009744018912665992,0.006102512551567278,0.6692976561274168,0.014580548875533799,0.011221504182584007,-0.043819591180689565,0.9215686274509803,0.5136054421768708,Volatility_5,0.09681211934653895
MLM,1173,294,28,0.012180471996695762,0.008552163546282361,0.7050149117462774,0.01499915388431709,0.01129181347441702,-0.043580902479311234,0.9258312020460358,0.5102040816326531,Volatility_5,0.11052395831501555
MMC,1173,294,28,0.00818108703198768,0.005384314698612542,0.7042666523172503,0.01202810972226479,0.00854568977548891,0.03335784906029027,0.9053708439897699,0.5034013605442177,Volatility_5,0.09285259172178163
MMM,1173,294,28,0.010693026255252414,0.006792209830166412,0.6797592452707977,0.01852285423980884,0.012847025644119443,-0.0474745543197288,0.9096334185848253,0.47959183673469385,Volatility_5,0.11859467206672
MNST,1173,294,28,0.009292782971920795,0.006227635798997448,0.7012239934590212,0.01522855748863342,0.01110670032780364,-0.04962583416301802,0.9428815004262575,0.46938775510204084,Volatility_5,0.09827377896574699
MO,1173,294,28,0.008329410346081478,0.005658835608814313,0.7155367006669073,0.013594508177609106,0.009593182710019034,-0.0981384997114334,0.8985507246376812,0.5,Volatility_5,0.09357561844345522
MOH,1173,294,28,0.012103900596158903,0.00814907649887652,0.7160092503431097,0.036061950426524395,0.022760955058609995,-0.1526605434313435,0.9232736572890026,0.4931972789115646,Volatility_5,0.09746247279430018
MOS,1173,294,28,0.019466283034529432,0.013687187641991803,0.6530959066169497,0.023961568015691374,0.017071921775846884,0.019194158480387635,0.907075873827792,0.54421768707483,Volatility_5,0.10589568983560596
MPC,1173,294,28,0.018203884693936773,0.012322650893919975,0.638875805694131,0.021653740956661997,0.014824927091559189,-0.04415319912928539,0.8678601875532822,0.4931972789115646,Volatility_5,0.09281170521696974
MPWR,1173,294,28,0.01748762189197898,0.012503095622020944,0.7282516846213981,0.03936165355042322,0.02570221768610248,-0.032646604729720474,0.9420289855072463,0.5476190476190477,Volatility_5,0.09779163873968082
MRK,1173,294,28,0.008222817342687913,0.0054378052945615405,0.6985303049003151,0.017070799645346527,0.012259404547035165,0.02513180209280408,0.9053708439897699,0.5374149659863946,Volatility_5,0.09627397945344762
MRNA,1173,294,28,0.025247518848888373,0.017796482808959957,0.7200917524231815,0.04648730981005854,0.035936457195342324,-0.28617958011331135,0.9147485080988917,0.4489795918367347,Volatility_5,0.08736983940168845
MS,1173,294,28,0.012503507929009523,0.008224615321225807,0.6951747140170448,0.023782506791017947,0.017124037892437844,-0.39217035393104527,0.9241261722080136,0.4931972789115646,Volatility_5,0.09067398084405535
MSCI,1173,294,28,0.012392307513622339,0.008484227281073667,0.7210888543145964,0.017089699648722798,0.011528190101930385,-0.022408033628697366,0.9352088661551577,0.5272108843537415,Volatility_5,0.115445981293378
MSFT,1173,294,28,0.010857128355323448,0.0074841929033815585,0.6924391683216768,0.015308022953333411,0.010628321937111104,-0.03795112668003653,0.9198635976129582,0.46598639455782315,Volatility_5,0.09278088285621772
MSI,1173,294,28,0.0101460821509882,0.006939127338065341,0.6797781555764917,0.016369011534187884,0.010729238355181631,-0.24678117129637678,0.9309462915601023,0.5272108843537415,Volatility_5,0.09221039929835062
MTB,1173,294,28,0.014745442371288095,0.010475971722651358,0.6794894634893114,0.02252573822252193,0.016650912523657455,-0.581916400355081,0.9309462915601023,0.5068027210884354,Volatility_5,0.09465928608431406
MTCH,1173,294,28,0.016101342802318144,0.011488007642834593,0.7371263722798225,0.022970036583533478,0.015964694486746048,0.042655423368955225,0.9317988064791134,0.4897959183673469,Volatility_5,0.10551117267830451
MTD,1173,294,28,0.011241910227370153,0.00781638614581319,0.7081836968727697,0.021013706259549847,0.015443426637495518,0.025495715765063043,0.9164535379369139,0.5,Volatility_5,0.09600613151082556
MU,1173,294,28,0.016008282742350558,0.011763022098823496,0.6978281684554379,0.03956086705285419,0.028155313578944074,-0.09464971222730845,0.9232736572890026,0.5034013605442177,Volatility_5,0.09153617319306673
NCLH,1173,294,28,0.0268469707413179,0.01789804492874051,0.7211551934122777,0.030883094527483636,0.02192954166156033,0.004746121248997204,0.927536231884058,0.5170068027210885,Volatility_5,0.08387312773248891
NDAQ,1173,294,28,0.010184165666581004,0.006839088378669447,0.6781143729787523,0.015757206482005147,0.01118024729680094,-0.19936010989934494,0.907075873827792,0.43537414965986393,Volatility_5,0.09648298385591504
NDSN,1173,294,28,0.01142526167396016,0.007318643289686625,0.6726439586587619,0.017544615962979637,0.011744771273380831,-0.01596240398523574,0.9190110826939472,0.5374149659863946,Volatility_5,0.11115394740692806
NEE,1173,294,28,0.010896306228104507,0.007504664854670716,0.6853118878991982,0.01702390617915853,0.01267120717553003,0.05076031665933567,0.9138959931798807,0.5510204081632653,Volatility_5,0.10084131413041193
NEM,1173,294,28,0.012766194995372866,0.008827621186592478,0.6942928256035594,0.02608974977520883,0.01849190428863594,-0.08703848327058283,0.9309462915601023,0.4965986394557823,Volatility_5,0.0873898840633837
NFLX,1173,294,28,0.016266892125625713,0.010480569348065991,0.6904248126244901,0.02206994541196807,0.01560498064923481,-0.11451984836714257,0.9317988064791134,0.42857142857142855,Volatility_5,0.11727082603276856
NI,1173,294,28,0.010126610722921705,0.006537888234454429,0.6639264359152497,0.012734128877030624,0.009500394488543206,-0.06928274245707167,0.9121909633418585,0.5068027210884354,Volatility_5,0.09281427959590206
NKE,1173,294,28,0.01280834913105681,0.008063699842810518,0.6687516828384712,0.02624270756971394,0.017949134591635954,-0.20059252830424046,0.9360613810741688,0.45918367346938777,Volatility_5,0.09548937712032221
NOC,1173,294,28,0.010081856347234937,0.006597917787426389,0.6753918566159538,0.01778217616839713,0.012001025346627765,-0.1912112413572069,0.9173060528559249,0.47619047619047616,Volatility_5,0.11678498803101275
NOW,1173,294,28,0.013970800751284138,0.009900276549995608,0.7375284872490102,0.024043744758329044,0.0167381196865007,-0.011268077697077272,0.9266837169650469,0.4387755102040816,Volatility_5,0.09566014591202707
NRG,1173,294,28,0.012572453438878362,0.008650174626934163,0.7176136154259691,0.03883111182117953,0.026698886164843155,-0.3645775330600487,0.9335038363171355,0.46598639455782315,Volatility_5,0.1118205635482001
NSC,1173,294,28,0.01125342223992543,0.007373326559028889,0.6772388341447677,0.016423260833600774,0.011418698292937167,-0.05477529550795057,0.9232736572890026,0.46598639455782315,Volatility_5,0.11029034165648122
NTAP,1173,294,28,0.013437670168742808,0.008977574448821527,0.6585459288992606,0.02309487626995651,0.015571842459946507,-0.07846281164056368,0.907928388746803,0.4931972789115646,Volatility_5,0.09603371932268151
NTRS,1173,294,28,0.012657869505724124,0.008415921595283902,0.6879622140631725,0.022580340796962823,0.016354525296168286,-0.5581680323348266,0.9241261722080136,0.5170068027210885,Volatility_5,0.09273692897039709
NUE,1173,294,28,0.013829614052066069,0.009908970978828337,0.7166746959728453,0.026393437455110136,0.017708297697943277,-0.09538089905908076,0.9232736572890026,0.5544217687074829,Volatility_5,0.09456895243490714
NVDA,1173,294,28,0.01820080387511428,0.013236124744609175,0.71993446401817,0.03162457282796954,0.022706193722528106,-0.04853291225617418,0.9360613810741688,0.5,Volatility_5,0.09392058007451323
NVR,1173,294,28,0.013643070664932642,0.00849529196720016,0.667063194519283,0.01710998082223269,0.013263686199999321,-0.05588166274708173,0.907075873827792,0.5,Volatility_5,0.10525036845285306
NWS,1173,294,28,0.012210821128086781,0.00831028202728887,0.6932354309131605,0.015237250219532842,0.010290739407652981,-0.07334730198247041,0.928388746803069,0.5068027210884354,Volatility_5,0.0888051565152923
NWSA,1173,294,28,0.01198686939052868,0.008345308314042465,0.6959432865731198,0.014992064221331149,0.010398189088394363,-0.10379361446106294,0.9292412617220801,0.47278911564625853,Volatility_5,0.09131016117555049
NXPI,1173,294,28,0.015387114189372006,0.011344152104137802,0.6939863972510769,0.02833206736589553,0.01922185170381631,-0.016085665990538178,0.9394714407502132,0.5136054421768708,Volatility_5,0.0922292845066836
O,1173,294,28,0.011692273691032993,0.007369754616250599,0.6645599290597102,0.011170774091130778,0.008611589676997995,-0.009132076749779783,0.9156010230179028,0.5,Volatility_5,0.11607625465825104
ODFL,1173,294,28,0.012077485495245939,0.008504868556078633,0.708406823629398,0.025005355079469136,0.017123371644532894,-0.035578960413581884,0.9403239556692242,0.5204081632653061,Volatility_5,0.09515635482338389
OKE,1173,294,28,0.018368191927293834,0.010879563452344107,0.6596147420998716,0.02292311520378356,0.016316170982651812,-0.4472711376254701,0.8891730605285593,0.47619047619047616,Volatility_5,0.11458687745712864
OMC,1173,294,28,0.011267293030500366,0.007784050442514354,0.6969978277720505,0.018815379580628143,0.01318033838227905,-0.00893497382306041,0.9207161125319693,0.5136054421768708,Volatility_5,0.09352075415836743
ON,1173,294,28,0.019472840691037444,0.013606399475957811,0.7134914699460768,0.036554008285756015,0.025263526447126827,-0.05972876103951852,0.9428815004262575,0.4965986394557823,Volatility_5,0.10683223221696644
ORCL,1173,294,28,0.012148159396980029,0.007241151274290555,0.6516595920542181,0.03524839515214927,0.021757679568392058,0.014322416215449052,0.9360613810741688,0.48299319727891155,Volatility_5,0.09422323715364153
ORLY,1173,294,28,0.010030240469668897,0.006562875111655874,0.680467232466254,0.013923819191398712,0.010898624415926001,-0.21988057323878918,0.9215686274509803,0.47619047619047616,Volatility_5,0.1104694309629316
OTIS,1131,283,28,0.009285205826765185,0.006099525005583284,0.6802205025691609,0.01690060540513185,0.012779918252466374,-0.27068250309368147,0.9389920424403183,0.4911660777385159,Volatility_5,0.08974545912047327
OXY,1173,294,28,0.02364474202200741,0.014730819899320482,0.6613508168440839,0.02186485659921255,0.01522076774346057,0.0036813851535597575,0.8883205456095482,0.5544217687074829,Volatility_5,0.11600950225670774
PANW,1173,294,28,0.01513157989722011,0.009523995695735728,0.6833106992573605,0.040381315195042206,0.035529423004963034,-2.5012851816865735,0.928388746803069,0.46258503401360546,Volatility_5,0.100831468624633
PAYC,1173,294,28,0.018310942118789402,0.01190983814352389,0.6720368977292182,0.02645070226392459,0.016013014158780953,-0.15058529518132713,0.9173060528559249,0.4897959183673469,Volatility_5,0.09988663317288786
PAYX,1173,294,28,0.01082536758592753,0.0069047084966692585,0.6720862579525015,0.016380861947465408,0.011159725048735573,-0.2093904359439236,0.907075873827792,0.5170068027210885,Volatility_5,0.10189595364768521
PCAR,1173,294,28,0.009414456413049443,0.006357179792434593,0.7091971092330074,0.017650912554228255,0.01263950613837837,0.026319538351734395,0.9369138959931799,0.5340136054421769,Volatility_5,0.10343057074119648
PCG,1173,294,28,0.015225483782973231,0.009504564447958781,0.6779882077165231,0.018860623589294256,0.013272149581792332,-0.036562497486060774,0.9249786871270247,0.5340136054421769,Volatility_5,0.09717824926137097
PEG,1173,294,28,0.008617637763554004,0.006023188730985542,0.7204804263228908,0.014758498502340525,0.010953589971035464,-0.10904717559910093,0.9181585677749361,0.4965986394557823,Volatility_5,0.08145177517754319
PEP,1173,294,28,0.008193454623564292,0.004928845221786924,0.6632809905196688,0.013766556328062592,0.01005689014158566,-0.010363222741213818,0.9164535379369139,0.5374149659863946,Volatility_5,0.11209278853972883
PFE,1173,294,28,0.009582721337721195,0.006823945003206885,0.6988077163599786,0.01756148345215896,0.012569458947770068,-0.18837513826810515,0.9113384484228474,0.5544217687074829,Volatility_5,0.09418927284259741
PFG,1173,294,28,0.013591438098231282,0.008943004003751713,0.6909424932463877,0.018010033700027996,0.012445471537893106,-0.06044273818423851,0.9138959931798807,0.5,Volatility_5,0.09025012058496844
PG,1173,294,28,0.007810089439046743,0.004993829983122835,0.6601540868503147,0.011257202251540635,0.00843876901439538,0.006442657019354869,0.9198635976129582,0.47278911564625853,Volatility_5,0.11315920846608737
PGR,1173,294,28,0.009709288211020562,0.006374854063967764,0.6920686684631621,0.017181240203775434,0.013015399016847423,-0.3025595756213477,0.9215686274509803,0.47619047619047616,Volatility_5,0.10981339877612405
PH,1173,294,28,0.01315154713725297,0.008854476361073312,0.6861562066609026,0.020321034597716246,0.012663810827693555,-0.1347823970420623,0.9104859335038363,0.47278911564625853,Volatility_5,0.09934995778582496
PHM,1173,294,28,0.014873399618247157,0.010064417638098937,0.7099916815096575,0.022596581209375566,0.016652354611781505,-0.08276017736516739,0.9130434782608695,0.47619047619047616,Volatility_5,0.0854292327530632
PKG,1173,294,28,0.010412973220745744,0.007021457419352974,0.6990183487458524,0.016943465879108048,0.01112017787080319,-0.07606228050799424,0.9198635976129582,0.5102040816326531,Volatility_5,0.09940248071638673
PLD,1173,294,28,0.011265434210888126,0.00785335024692672,0.6872688385307675,0.018364966483038588,0.012921908850523755,-0.03843217075207628,0.9258312020460358,0.47619047619047616,Volatility_5,0.09768916130088333
PLTR,1023,256,28,0.023531665302556386,0.016232355428136697,0.7249101036044379,0.04819116050672744,0.0361474583605855,-0.15981904731963148,0.9247311827956989,0.4375,Volatility_5,0.10472396767399629
PM,1173,294,28,0.008361158220582095,0.0055178078061780544,0.7162919015965223,0.017570158415272204,0.011808559142107385,-0.07861838614744299,0.9292412617220801,0.5102040816326531,Volatility_5,0.10230138565754747
PNC,1173,294,28,0.012848521644272262,0.009191973475378869,0.6903436157359724,0.01799266976510358,0.012730409038016498,-0.2310705168040117,0.9249786871270247,0.5272108843537415,Volatility_5,0.0934567657910425
PNR,1173,294,28,0.01177159368529563,0.00817114482555017,0.6967174662665993,0.016384875341782037,0.011133517049959955,0.01688614435834923,0.9317988064791134,0.5578231292517006,Volatility_5,0.11591130398847212
PNW,1173,294,28,0.009830775030015265,0.006485527045356202,0.6950118584063762,0.01170041238792099,0.009090647036362722,-0.12471206792336909,0.9266837169650469,0.5068027210884354,Volatility_5,0.09027236150589907
PODD,1173,294,28,0.01521645657766443,0.010531373305631943,0.7203150489396137,0.022379213205105115,0.01442436140930883,0.001923963887289326,0.9360613810741688,0.4523809523809524,Volatility_5,0.09946810356870171
POOL,1173,294,28,0.012673186087313762,0.008584462380404494,0.7081509411190964,0.01992866689938029,0.014790252581206424,-0.013654364301253663,0.9326513213981245,0.47278911564625853,Volatility_5,0.09995379962560567
PPG,1173,294,28,0.010436001695225202,0.007237061636191954,0.715074668670138,0.017870073435488014,0.011952079475765766,-0.024064329610756996,0.9266837169650469,0.5306122448979592,Volatility_5,0.09608472573106437
PPL,1173,294,28,0.009455213546948454,0.006233449428562835,0.7029108789855294,0.011812581538442956,0.009281254329509972,-0.11982828470958107,0.9053708439897699,0.5,Volatility_5,0.09639345248575207
PRU,1173,294,28,0.01406947980917202,0.009384118366867361,0.6677821225381365,0.018704905801767053,0.013591302355522078,-0.2343854716029996,0.907928388746803,0.4931972789115646,Volatility_5,0.0911257748737709
PSA,1173,294,28,0.008929782927464271,0.0062937111866450185,0.7238526375992103,0.01558748142981197,0.011765458524220318,-0.19008175741026423,0.9215686274509803,0.47278911564625853,Volatility_5,0.10282040703284234
PSKY,1173,294,28,0.021147399187443974,0.014358320862459951,0.7015128772278956,0.03302525854126365,0.019667283268379434,0.006252809716970065,0.9190110826939472,0.5136054421768708,Volatility_5,0.11742549245434203
PSX,1173,294,28,0.01618734257768972,0.01131646935785122,0.6539845522299275,0.022594951210945284,0.015271415579487916,-0.10196180307287417,0.9002557544757033,0.5204081632653061,Volatility_5,0.08262152363846718
PTC,1173,294,28,0.012162190270536121,0.008582104789860994,0.6980292946086524,0.020088489477987533,0.012186882038533638,-0.019274944260832205,0.9147485080988917,0.5272108843537415,Volatility_5,0.10473731308696152
PWR,1173,294,28,0.012951544456730546,0.009150029112364467,0.6947958263374414,0.024796750669284943,0.017368382453822495,-0.06500624513773978,0.9156010230179028,0.4523809523809524,Volatility_5,0.10368221702937581
PYPL,1173,294,28,0.01579117190390122,0.010935004621017473,0.6987512311628601,0.023272126746366157,0.016236407954857396,0.009093560479856877,0.9411764705882353,0.5476190476190477,Volatility_5,0.11378585613588565
QCOM,1173,294,28,0.013990969855817114,0.010126929226613474,0.7202326423892162,0.02327975090849143,0.015585180266299889,0.05695138921285836,0.9411764705882353,0.5612244897959183,Volatility_5,0.09438698166530855
RCL,1173,294,28,0.024027069039023588,0.01629568637075776,0.6904126768304537,0.049053937304802196,0.04110897491126136,-2.4368007597112644,0.9138959931798807,0.445578231292517,Volatility_5,0.0813915916659644
REG,1173,294,28,0.01389815791185059,0.00880163987405315,0.6805008198030462,0.01212315248508798,0.009032997155047665,-0.025111978472152074,0.9087809036658141,0.4965986394557823,Volatility_5,0.09302000484375143
REGN,1173,294,28,0.010570945657674214,0.007126607704635867,0.704763872163757,0.026681966931758946,0.01793471482154362,-0.16711095152171396,0.9326513213981245,0.46258503401360546,Volatility_5,0.10621820051022286
RF,1173,294,28,0.01555599261452079,0.011166565446374534,0.6841559683666039,0.020627718717855646,0.014388548163019375,-0.20175982958245675,0.9173060528559249,0.5272108843537415,Volatility_5,0.09750359212790505
RJF,1173,294,28,0.012556679173565446,0.008787618015876889,0.6993813153063951,0.0190556137970975,0.013254371592165408,-0.1669760038319077,0.9198635976129582,0.46938775510204084,Volatility_5,0.10357644882487362
RL,1173,294,28,0.014677066106306612,0.010350042991394958,0.7111186821876645,0.025324283150646856,0.016827476885470684,-0.1295608449618022,0.9300937766410913,0.47619047619047616,Volatility_5,0.09884880769567957
RMD,1173,294,28,0.013060371380068898,0.008105598396819383,0.6808006898502603,0.017083733601258342,0.011837642898116937,0.0019693678660382963,0.9156010230179028,0.5034013605442177,Volatility_5,0.10135446633669554
ROK,1173,294,28,0.01184106571302898,0.007916948109954096,0.716319739219589,0.022603107232266263,0.014555288013359953,-0.19836166197349603,0.928388746803069,0.48639455782312924,Volatility_5,0.1241646060693185
ROL,1173,294,28,0.009618473632124489,0.006274555929801094,0.7158722413942169,0.014864504534420115,0.010791365575467164,-0.15781163376428275,0.928388746803069,0.5,Volatility_5,0.10810318419034701
ROP,1173,294,28,0.008853575746828785,0.005905330143933141,0.7104323804553938,0.014467886844984063,0.010994280533768632,-0.24375987604435578,0.9241261722080136,0.5170068027210885,Volatility_5,0.10603599543572785
ROST,1173,294,28,0.013312662152459872,0.008639969804761043,0.7006615940415521,0.01635323963035299,0.011397713842270901,-0.07474997223264013,0.9232736572890026,0.5204081632653061,Volatility_5,0.11192857567230301
RSG,1173,294,28,0.007798198316325012,0.005258458961547967,0.7003792663178008,0.011437166294254663,0.008256464515739225,-0.014116918005496748,0.9096334185848253,0.4897959183673469,Volatility_5,0.11012646618327625
RTX,1173,294,28,0.011452262991605185,0.007584724315077731,0.7076463390170451,0.01782939840351079,0.011881767378609562,-0.18826090016182984,0.9028132992327366,0.4931972789115646,Volatility_5,0.10757387090354359
RVTY,1173,294,28,0.011276043430548829,0.007983747354604985,0.7133943559080145,0.022866218374547977,0.016868584528681715,-0.004798753221383345,0.9215686274509803,0.5170068027210885,Volatility_5,0.08885451915954677
SBAC,1173,294,28,0.011034222896478483,0.007923072496991394,0.700232971712776,0.015679127091879658,0.011566309286883592,-0.014226222672379496,0.9207161125319693,0.5170068027210885,Volatility_5,0.09778045844593969
SBUX,1173,294,28,0.012812257074036774,0.007896386009820133,0.6556652950883868,0.020159151632692888,0.0138749700150097,-0.021249621002511265,0.9138959931798807,0.4965986394557823,Volatility_5,0.10887894348973504
SCHW,1173,294,28,0.013990231472152509,0.009664627812062896,0.6840400771236836,0.01794130142389514,0.012737916865876657,-0.21256505739591658,0.9317988064791134,0.46258503401360546,Volatility_5,0.10419256453396883
SHW,1173,294,28,0.011020278393537536,0.007282855471264637,0.6724908143936081,0.015436359101407615,0.011082726404430279,-0.035444234690998444,0.907928388746803,0.5068027210884354,Volatility_5,0.10477972798864638
SJM,1173,294,28,0.008096048484361023,0.0055163426054806635,0.7252976505880154,0.01795699301743556,0.012384817277770202,0.013946221362304834,0.9462915601023018,0.4931972789115646,Volatility_5,0.09338610272127973
SLB,1173,294,28,0.017160212933175916,0.012018221187446316,0.7047614463574197,0.022932476240684684,0.015481343466128304,-0.06560587486033298,0.9266837169650469,0.5306122448979592,Volatility_5,0.10455283783670316
SMCI,1173,294,28,0.025050243380800585,0.015284306283486137,0.6817289474332027,0.06782989914307458,0.04751499375662853,-0.05761649772643618,0.9181585677749361,0.4897959183673469,Volatility_5,0.09668833100857586
SNA,1173,294,28,0.010723934425331176,0.007411297013645026,0.7019384997903879,0.01767137873794475,0.01135716195894026,-0.19415742884346643,0.927536231884058,0.5204081632653061,Volatility_5,0.1075568739470128
SNPS,1173,294,28,0.012405255485743425,0.00890882231827004,0.7041288689078455,0.03496152216863192,0.020066820149187235,-0.03960686336040764,0.9198635976129582,0.5306122448979592,Volatility_5,0.10356101128594761
SO,1173,294,28,0.009835069520071255,0.006006945224050567,0.6688655139740106,0.011695113725704705,0.009012986377087969,-0.11552723549862653,0.9104859335038363,0.4931972789115646,Volatility_5,0.0764575366115965
SOLV,322,81,28,0.011375711787005763,0.007790175731201138,0.727314525423193,0.013953090095927899,0.011352157137361141,-0.061766916895762636,0.906832298136646,0.43209876543209874,Return_Lag1,0.0894432670567096
SPG,1173,294,28,0.01776205002647792,0.011522273241726071,0.6762385343392685,0.01851458072565549,0.01168134241542561,-0.4055208248972817,0.9045183290707587,0.5340136054421769,Volatility_5,0.08990883275521863
SPGI,1173,294,28,0.010358547766553301,0.006980737286752961,0.700248772715622,0.014639170394964698,0.010007111116645744,-0.05002319682978329,0.9062233589087809,0.4489795918367347,Volatility_5,0.10159840214379239
SRE,1173,294,28,0.009799710471457945,0.0065295951479956305,0.6984565161962522,0.019973881994374717,0.012920602937218108,-0.154972624670223,0.9147485080988917,0.48639455782312924,Volatility_5,0.08988822781248373
STE,1173,294,28,0.010110353875223337,0.006983842909106928,0.703345099686986,0.014714364417441972,0.010728558527875472,-0.12483779750102686,0.9053708439897699,0.5136054421768708,Volatility_5,0.09862678063489465
STLD,1173,294,28,0.015250026171086997,0.010461938119931182,0.705727854499506,0.02527425842941604,0.017940219534149558,-0.09246108651841589,0.9249786871270247,0.5,Volatility_5,0.10075250597461595
STT,1173,294,28,0.013787685856910113,0.009405170118998647,0.6917444590180188,0.0248313451235255,0.02077006935739603,-1.1250883262380857,0.9224211423699915,0.43197278911564624,Volatility_5,0.09091601016023906
