ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,train_dir_acc,test_rmse,test_mae,test_r2,test_dir_acc,xgb_dir_acc,dt_dir_acc,blend_weight,top_feature,top_feature_importance
HOOD,856,214,43,0.021368864166109818,0.014616105466521366,0.7877864371061047,0.8983644859813084,0.04936167191440704,0.036862223170615285,-0.09330685873413658,0.48130841121495327,0.514018691588785,0.4439252336448598,0.7,Return_Lag1,0.13868825591394707
HPE,1172,294,43,0.014205319659888515,0.009913790459757902,0.6457493800789506,0.8617747440273038,0.029082039071805642,0.01929010197077751,-0.029109141405840644,0.5340136054421769,0.5408163265306123,0.54421768707483,0.7,Return_Lag2,0.12381547086602734
HPQ,1172,294,43,0.014429088387015126,0.009869994713521712,0.6530867585408751,0.8754266211604096,0.02399735424880856,0.016069379855401886,-0.10706757566669767,0.5238095238095238,0.5204081632653061,0.5136054421768708,0.7,Return_Lag1,0.15109521644485227
HRL,1172,294,43,0.009919376677158915,0.006552669344876947,0.5850553965657161,0.8447098976109215,0.016681227897559978,0.011503347315346182,-0.05640363807774018,0.47278911564625853,0.4965986394557823,0.5,0.7,Return_Lag1,0.11748180136210794
HSIC,1172,294,43,0.011910998000066751,0.008279148758452455,0.605908815606444,0.8728668941979523,0.017174440017999917,0.013439153759590507,-0.0014010541760087758,0.5,0.5272108843537415,0.5170068027210885,0.7,Return_Lag3,0.09980692491194984
HST,1172,294,43,0.015516478439237603,0.010799016940566338,0.6695876157232428,0.8805460750853242,0.01865674013118997,0.012909387286013336,-0.10559385542835642,0.5204081632653061,0.5238095238095238,0.5238095238095238,0.7,Return_Lag1,0.11902656986527499
HSY,1172,294,43,0.009560772408543944,0.006483616891375043,0.5950864561074762,0.8344709897610921,0.018612878720096253,0.013608535939255909,-0.08265476259273319,0.5034013605442177,0.47619047619047616,0.5102040816326531,0.7,Return_Lag1,0.1565310610348572
HUBB,1172,294,43,0.012712465312120808,0.009022877912530975,0.613984021650352,0.8643344709897611,0.02057270175631132,0.014720112673330817,-0.08711493587344687,0.5,0.5272108843537415,0.5034013605442177,0.7,Return_Lag1,0.16699047277833795
HUM,1172,294,43,0.012975716305957008,0.00846352612361855,0.6527371774874865,0.8643344709897611,0.029364589270803876,0.02029034011986793,-0.006961106239480985,0.4897959183673469,0.5068027210884354,0.5340136054421769,0.7,Return_Lag1,0.19891486337003314
HWM,1172,294,43,0.015936385698191318,0.010732284252074896,0.6796916282531671,0.856655290102389,0.02279020612832233,0.015931588705762955,-0.08848412642397419,0.5578231292517006,0.5510204081632653,0.5272108843537415,0.7,Return_Lag5,0.1525987882356959
IBKR,1172,294,43,0.012924937300825409,0.009684145437062808,0.6378743065614769,0.856655290102389,0.027691795713761194,0.019034524120978773,-0.045115771800159354,0.5238095238095238,0.5340136054421769,0.46258503401360546,0.7,Return_Lag1,0.12192827021138647
IBM,1172,294,43,0.010944974792405318,0.007343924679647419,0.5839411697343837,0.8506825938566553,0.01867837290051136,0.012482970729502572,-0.029859321519220883,0.5340136054421769,0.5238095238095238,0.5748299319727891,0.7,Return_Lag10,0.14914239922531483
ICE,1172,294,43,0.010419144315052033,0.007373589432778797,0.5802802482886991,0.8387372013651877,0.012583126097076654,0.008978896140820281,-0.10384875446444575,0.47278911564625853,0.48299319727891155,0.5170068027210885,0.7,Return_Lag1,0.1721400374510764
IDXX,1172,294,43,0.01331062497765541,0.009714330860938977,0.6372808893119382,0.8796928327645052,0.025834641409386377,0.014546194266715676,-0.043439505476359885,0.4931972789115646,0.4931972789115646,0.5068027210884354,0.7,VIX_Lag10,0.10351686630564762
IEX,1172,294,43,0.01062437260043872,0.007722717898647867,0.592232801261154,0.8336177474402731,0.018446554742411657,0.012158126203674615,-0.04788391109349588,0.5272108843537415,0.5476190476190477,0.5136054421768708,0.7,Return_Lag1,0.24326131593988476
IFF,1172,294,43,0.01244817143160704,0.008840149635174288,0.6676067043005843,0.8754266211604096,0.018800245510762804,0.012964427441337148,-0.1918047409313164,0.4421768707482993,0.445578231292517,0.46938775510204084,0.7,Return_Lag3,0.11224484760052045
INCY,1172,294,43,0.012124166308310744,0.00858347407309447,0.6152696303075313,0.8745733788395904,0.0226073640385259,0.015828373570481266,-0.06259069275793094,0.5238095238095238,0.4897959183673469,0.47619047619047616,0.7,Return_Lag10,0.11868844206869698
INTC,1172,294,43,0.01533997767136436,0.010394826548641305,0.6798787238296441,0.85580204778157,0.04228394958455194,0.02874860104766193,-0.2014707701479157,0.5510204081632653,0.5238095238095238,0.5136054421768708,0.7,IPI_IPI,0.08481531847707896
INTU,1172,294,43,0.01358217761837338,0.009868644079040392,0.6813219230731851,0.8813993174061433,0.020349647342395676,0.013722078192805772,-0.11714353249741061,0.4931972789115646,0.48639455782312924,0.5170068027210885,0.7,Return_Lag1,0.1415637077337723
INVH,1172,294,43,0.011902559715206085,0.008364014655932731,0.6261631533941331,0.8430034129692833,0.013472905180467412,0.010181085785015925,-0.0373545242801776,0.5544217687074829,0.5340136054421769,0.5,0.7,Return_Lag20,0.16905726309239427
IP,1172,294,43,0.013071781878851638,0.009222603420859267,0.63773826988477,0.8668941979522184,0.02435311263936942,0.015798629425711898,-0.059969671139957104,0.5408163265306123,0.5374149659863946,0.5136054421768708,0.7,IPI_IPI_SA,0.0935857966542244
IPG,1172,294,43,0.013699982858933606,0.00944603133696391,0.6538622614840264,0.8831058020477816,0.01894442962397145,0.013787562321279362,-0.03565957566550293,0.5374149659863946,0.5272108843537415,0.5510204081632653,0.7,Return_Lag1,0.1501769089005314
IQV,1172,294,43,0.012966773810131667,0.009205708179149012,0.6459133703128039,0.8540955631399317,0.024160319730578462,0.01635717412965778,-0.0488354321319564,0.5340136054421769,0.5306122448979592,0.54421768707483,0.7,Return_Lag1,0.1395455534862669
IR,1172,294,43,0.01297079049385832,0.009269289060657184,0.6511818609624627,0.856655290102389,0.02057076310397384,0.01439627973836698,-0.08000448801946525,0.5102040816326531,0.5306122448979592,0.5272108843537415,0.7,Return_Lag1,0.18562994142073105
IRM,1172,294,43,0.012333208677883093,0.008560826900615685,0.646369437433854,0.8668941979522184,0.020842264960891532,0.014767189321563273,-0.052480790161475,0.5408163265306123,0.5340136054421769,0.5340136054421769,0.7,Return_Lag1,0.11441981947008745
ISRG,1172,294,43,0.013493999227328753,0.009448988157833179,0.6490681399371491,0.8540955631399317,0.022849216311600605,0.01488594568224704,-0.08155226150935957,0.5306122448979592,0.5714285714285714,0.4931972789115646,0.7,Return_Lag1,0.15774804590079397
IT,1172,294,43,0.012961975931530333,0.008873042806298602,0.6547459560874895,0.8617747440273038,0.024930466764489085,0.014420927850047574,-0.1110554808140185,0.4489795918367347,0.5,0.4897959183673469,0.7,Return_Lag1,0.10194008069893878
ITW,1172,294,43,0.010901533068572838,0.007577167250908679,0.58342205863627,0.8455631399317406,0.01352185608315759,0.009692629529917982,0.007310285556087259,0.5034013605442177,0.5408163265306123,0.5102040816326531,0.7,Return_Lag5,0.15043097989696608
IVZ,1172,294,43,0.016700784805412823,0.01186084129955211,0.686262914671238,0.8839590443686007,0.025596365661254842,0.017197996657979765,-0.12008988902282036,0.47959183673469385,0.46938775510204084,0.5374149659863946,0.7,Return_Lag20,0.11782996524384298
J,1172,294,43,0.011841480221140456,0.008286502328793337,0.5895577308911921,0.8762798634812287,0.015688195215700133,0.011337095264756245,-0.05442553607895495,0.5204081632653061,0.5340136054421769,0.5068027210884354,0.7,Return_Lag2,0.1601682905072072
JBHT,1172,294,43,0.012628715488224071,0.00898162366177292,0.6032064287204151,0.8796928327645052,0.025527605675794443,0.016279193643430133,-0.07650774475257083,0.48639455782312924,0.4931972789115646,0.5340136054421769,0.7,Return_Lag20,0.1081909802713776
JBL,1172,294,43,0.015040579548942765,0.010769160968537483,0.663566261165317,0.886518771331058,0.026351606293604394,0.01719811360879088,-0.1583003028191694,0.5476190476190477,0.564625850340136,0.5068027210884354,0.7,Return_Lag1,0.15250648183273602
JCI,1172,294,43,0.01186488615257211,0.00852212480626029,0.6280566156753757,0.85580204778157,0.01980167511715877,0.013197565119942526,-0.13602804746090214,0.48639455782312924,0.5068027210884354,0.48639455782312924,0.7,Return_Lag1,0.11898317144173372
JKHY,1172,294,43,0.011488385534371766,0.008002743271231747,0.5753046321167941,0.8617747440273038,0.013361403870925633,0.009636863671442814,-0.02565372493335527,0.5374149659863946,0.5306122448979592,0.5102040816326531,0.7,Return_Lag1,0.1277294009706898
JNJ,1172,294,43,0.008850138265760676,0.005987738021592164,0.5079756121425869,0.8293515358361775,0.01191439386968427,0.008443676086420377,-0.05666301752498759,0.47619047619047616,0.48639455782312924,0.45918367346938777,0.7,Return_Lag1,0.18665795843269067
JPM,1172,294,43,0.012359496063297606,0.008556690214014263,0.6405557816606284,0.856655290102389,0.017656165454182,0.011819302171776505,-0.12517634444294634,0.5068027210884354,0.4931972789115646,0.48639455782312924,0.7,Return_Lag5,0.15157298349084375
K,1172,294,43,0.010194607478211243,0.00680623608362616,0.5608566802127851,0.8498293515358362,0.006208967088782125,0.004433434872841291,-1.1266484238142969,0.47278911564625853,0.5136054421768708,0.4931972789115646,0.7,Return_Lag1,0.12493253885006764
KDP,1172,294,43,0.010086476046049668,0.006851640895255772,0.5605481977120517,0.8250853242320819,0.016694315950572917,0.011113127065129319,-0.08682577097422706,0.5068027210884354,0.5034013605442177,0.4489795918367347,0.7,Return_Lag1,0.19296435637918805
KEY,1172,294,43,0.017366109861755387,0.012422933714076706,0.7007231453304967,0.8677474402730375,0.023795805137384156,0.015788901181493353,-0.27110952108002206,0.5238095238095238,0.5068027210884354,0.5034013605442177,0.7,Return_Lag1,0.1882455676528244
KEYS,1172,294,43,0.01289653268256551,0.00902240531826023,0.6192054884210993,0.8737201365187713,0.021022613661839006,0.014419821162852724,-0.0870382265603955,0.4931972789115646,0.4931972789115646,0.4931972789115646,0.7,Return_Lag1,0.11559565047702709
KHC,1172,294,43,0.011348099818152838,0.00746296044415114,0.5744172416983195,0.8523890784982935,0.015812964478631304,0.011991463687719429,-0.06975866383420404,0.4931972789115646,0.45918367346938777,0.5034013605442177,0.7,Return_Lag1,0.15025088612161752
KIM,1172,294,43,0.015582166517584066,0.010651174833328775,0.6725571571705644,0.8762798634812287,0.015789143556093104,0.01176769937477188,-0.21757727354423917,0.46598639455782315,0.46938775510204084,0.43537414965986393,0.7,Return_Lag3,0.1375605940023829
KKR,1172,294,43,0.014938220391379544,0.01069406043975079,0.6575658903821436,0.8890784982935154,0.028265230280941342,0.019327764669471625,-0.059811025934985995,0.4931972789115646,0.47959183673469385,0.5068027210884354,0.7,Return_Lag1,0.2194765111306431
KLAC,1172,294,43,0.016531359756731416,0.012178185704283025,0.6800803707454781,0.8890784982935154,0.029206579063470406,0.020410720993490748,-0.08173879561962272,0.5306122448979592,0.5170068027210885,0.5374149659863946,0.7,Return_Lag1,0.13711472691356485
KMB,1172,294,43,0.00929077303334798,0.00622382653386646,0.5410523549389878,0.8438566552901023,0.012349541832848934,0.009222999755014718,-0.0663174204004977,0.5340136054421769,0.47619047619047616,0.5136054421768708,0.7,Return_Lag2,0.1418669609336515
KMI,1172,294,43,0.0125042965542907,0.008606281986476318,0.6306179484687469,0.8660409556313993,0.01652130450718308,0.011285610698915911,-0.09122216917547821,0.5034013605442177,0.47619047619047616,0.4931972789115646,0.7,Return_Lag1,0.14349051704824237
KMX,1172,294,43,0.016177423157913453,0.011302540385829321,0.6864388217036897,0.89419795221843,0.027171121024307996,0.018122149674602236,-0.10508885705790738,0.5102040816326531,0.4897959183673469,0.47619047619047616,0.7,Return_Lag1,0.12076259948634499
KO,1172,294,43,0.008976395121481226,0.006054031209130726,0.5482125020893254,0.8302047781569966,0.011274251177078563,0.008646733674213649,-0.10993526966309708,0.47619047619047616,0.4931972789115646,0.47278911564625853,0.7,Return_Lag3,0.1914473845616985
KR,1172,294,43,0.011417412632818593,0.007941319902258067,0.5979249600737331,0.8430034129692833,0.017031209577640326,0.012347597333607956,-0.10889761913678431,0.4489795918367347,0.43537414965986393,0.5170068027210885,0.7,VIX_Lag3,0.14516372140553158
KVUE,500,126,43,0.008854192745816374,0.005874307555215399,0.7177872477353809,0.858,0.02573096725567637,0.017031513560252582,-0.1470558972778795,0.4603174603174603,0.4603174603174603,0.48412698412698413,0.7,Return_Lag1,0.09093714907725553
L,1172,294,43,0.011762218197601775,0.008083940404954183,0.6706200621525005,0.8506825938566553,0.013404089444774527,0.009432588432060176,-0.1257267675478826,0.5204081632653061,0.5272108843537415,0.5102040816326531,0.7,Return_Lag20,0.15460821937301883
LDOS,1172,294,43,0.01146654572706658,0.007677297288957855,0.6206603518953319,0.8208191126279863,0.019083204066199084,0.012355160007561757,-0.039522329385643484,0.46938775510204084,0.46938775510204084,0.48639455782312924,0.7,Return_Lag10,0.11350703172531422
LEN,1172,294,43,0.016220022815137923,0.011417336601900117,0.66491453165138,0.8668941979522184,0.022773299586739085,0.017285668344888268,-0.1553042887266034,0.5034013605442177,0.5238095238095238,0.5272108843537415,0.7,Return_Lag3,0.13086842679021096
LH,1172,294,43,0.012097304450020772,0.00836531384140876,0.6343979873713874,0.8447098976109215,0.015428046166840688,0.011354342987518523,-0.10082314045224083,0.5136054421768708,0.5,0.5170068027210885,0.7,Return_Lag1,0.2185483868298702
LHX,1172,294,43,0.01122064441056078,0.00770540581227005,0.6062464050763943,0.8720136518771331,0.01380727914424647,0.01017399945563746,-0.01120905524127247,0.5034013605442177,0.5102040816326531,0.5340136054421769,0.7,Return_Lag1,0.11576512487698629
LII,1172,294,43,0.012363691982697298,0.009231037907770221,0.6265804422824207,0.8728668941979523,0.022156117402636306,0.016193921576973358,-0.05853878320852357,0.4931972789115646,0.46938775510204084,0.47278911564625853,0.7,Return_Lag5,0.08086711890975218
LIN,1172,294,43,0.010468762684600404,0.007492728731481844,0.608213709785825,0.8122866894197952,0.012162577463010402,0.00876082526510001,-0.1251081446219755,0.46598639455782315,0.5,0.47959183673469385,0.7,Return_Lag5,0.11363720723643177
LKQ,1172,294,43,0.014493747143460635,0.009912372854781002,0.6607139197754313,0.8617747440273038,0.021227780787063513,0.01391798563115198,-0.11229843068136014,0.47278911564625853,0.47619047619047616,0.4931972789115646,0.7,Return_Lag1,0.11650761068173687
LLY,1172,294,43,0.012523839263898034,0.008171209638077662,0.6321019097595415,0.8703071672354948,0.02707044165066483,0.01913579295185757,-0.21725350170406643,0.4523809523809524,0.46938775510204084,0.5034013605442177,0.7,VIX_Lag10,0.09503191462556952
LMT,1172,294,43,0.010879068037894549,0.006950038978533172,0.5730644141592596,0.8344709897610921,0.016452740226756253,0.010805497464797195,-0.05392305022597821,0.5204081632653061,0.5578231292517006,0.5,0.7,Return_Lag3,0.12752083655879565
LNT,1172,294,43,0.010315751993477179,0.00731478093428969,0.5896494948943793,0.8387372013651877,0.012002866491564757,0.008914563344709948,-0.07468455219938508,0.5306122448979592,0.5204081632653061,0.54421768707483,0.7,Return_Lag1,0.14390604809298047
LOW,1172,294,43,0.012876250435998533,0.008947750023394726,0.6237764925394642,0.8523890784982935,0.01528811775828208,0.011765779045041698,-0.1077803163737181,0.47278911564625853,0.45918367346938777,0.4489795918367347,0.7,Return_Lag1,0.2690524908760359
LRCX,1172,294,43,0.017015915189481465,0.012601698408906544,0.6966335647933737,0.893344709897611,0.031623336128634244,0.022829554347294244,-0.11411664567037771,0.4557823129251701,0.45918367346938777,0.5544217687074829,0.7,Return_Lag1,0.20051987894267248
LULU,1172,294,43,0.014773197808819187,0.010255856685364122,0.6775331995880877,0.8882252559726962,0.0314312346249966,0.020123060442414853,-0.0387034515965019,0.5476190476190477,0.54421768707483,0.5136054421768708,0.7,Return_Lag1,0.09893030313672924
LUV,1172,294,43,0.015480165034696076,0.010847374954471245,0.66607350315965,0.8694539249146758,0.025467615758412443,0.01708245920705355,-0.04226868476812151,0.5578231292517006,0.5510204081632653,0.5204081632653061,0.7,Return_Lag20,0.1041768000296111
LVS,1172,294,43,0.01600119247585771,0.01153466944823651,0.6922753497181686,0.8745733788395904,0.02718118681637821,0.0192151811016029,-0.18207134203332198,0.4217687074829932,0.42517006802721086,0.4557823129251701,0.7,Return_Lag3,0.12130431899845494
LW,1172,294,43,0.014501103775675869,0.009362177420829114,0.6717831193645427,0.8472696245733788,0.03209719047089474,0.021968306286676353,-0.4865835070707827,0.4965986394557823,0.5068027210884354,0.47619047619047616,0.7,UNEMP_UNRATE,0.113301582634449
LYB,1172,294,43,0.014764973424002282,0.010257474127931293,0.6691764062148167,0.8720136518771331,0.024885232442284164,0.016383492349585783,-0.12123509428164136,0.48639455782312924,0.5068027210884354,0.5272108843537415,0.7,Return_Lag5,0.19381365934222153
LYV,1172,294,43,0.01682693101272836,0.011409451913831754,0.6806475459872232,0.8617747440273038,0.01863191600642647,0.013458180802933295,-0.07162669026738588,0.5340136054421769,0.5272108843537415,0.5510204081632653,0.7,Return_Lag10,0.15438912299261986
MA,1172,294,43,0.012015030862939792,0.008316831460994555,0.6407204888907105,0.8498293515358362,0.01380324851417526,0.00955619986343822,-0.06919720875632307,0.5374149659863946,0.5,0.4931972789115646,0.7,Return_Lag1,0.1308666804688745
MAA,1172,294,43,0.01109330194347788,0.00799719688000004,0.6430637079719337,0.8489761092150171,0.01391799179229262,0.010348099673214662,-0.18706013435437852,0.5204081632653061,0.5170068027210885,0.46938775510204084,0.7,Return_Lag1,0.17281961860417855
MAR,1172,294,43,0.014946444568997538,0.010514454319963992,0.6589273774510304,0.8583617747440273,0.01776315535831,0.012879898370365525,-0.05837906042818908,0.47959183673469385,0.47619047619047616,0.5306122448979592,0.7,Return_Lag10,0.14572940455309363
MAS,1172,294,43,0.012322291064337059,0.00907927623812284,0.6247462326630544,0.8489761092150171,0.019732487441761905,0.014203555237754717,-0.14261931337318967,0.5136054421768708,0.46938775510204084,0.47959183673469385,0.7,Return_Lag10,0.11770183604009356
MCD,1172,294,43,0.009706877484940047,0.006453238672009007,0.5826541723915151,0.8156996587030717,0.011697003260532138,0.008437262835159822,-0.0821119684597802,0.5680272108843537,0.5476190476190477,0.5612244897959183,0.7,Return_Lag1,0.1775414110562067
MCHP,1172,294,43,0.016330165117355695,0.01202686201854936,0.6636226824082663,0.8890784982935154,0.03581595609925851,0.022948617703472785,-0.039954823229057634,0.5374149659863946,0.5034013605442177,0.4965986394557823,0.7,Return_Lag1,0.15320977037883043
MCK,1172,294,43,0.01144910834546113,0.008061678472814705,0.5982219608853894,0.8421501706484642,0.017093395161206216,0.01151866711828744,-0.051830114404749716,0.48299319727891155,0.4897959183673469,0.48639455782312924,0.7,Return_Lag1,0.17753861430352855
MCO,1172,294,43,0.012202056150300485,0.00850505249565851,0.6420236413360466,0.8430034129692833,0.01751385499495144,0.012069199500729395,-0.13592639743126433,0.4965986394557823,0.48639455782312924,0.4897959183673469,0.7,Return_Lag1,0.19193066855091886
MDLZ,1172,294,43,0.00956413170114012,0.006494731436455812,0.5378866803321947,0.8592150170648464,0.014054172883438538,0.010395953490330493,-0.0633944377156872,0.5102040816326531,0.4931972789115646,0.47959183673469385,0.7,Return_Lag1,0.1990290377634698
MDT,1172,294,43,0.010908818475554789,0.007643217197610643,0.5950696253555771,0.8378839590443686,0.013377862470470608,0.009359431219051209,-0.06115526513822722,0.5476190476190477,0.5034013605442177,0.5340136054421769,0.7,Return_Lag1,0.1691373337349027
MET,1172,294,43,0.013278742750400868,0.009331550886269593,0.6520293691268803,0.8421501706484642,0.018291797777625834,0.012318971028612024,-0.0736973277931916,0.5204081632653061,0.5272108843537415,0.5578231292517006,0.7,Return_Lag1,0.20086118397280306
META,1172,294,43,0.015676000034862705,0.010609757676470145,0.7071508483077922,0.8839590443686007,0.024810740333112844,0.016736908361424684,-0.1720124373334142,0.5034013605442177,0.48639455782312924,0.5476190476190477,0.7,Return_Lag1,0.11018050793749809
MGM,1172,294,43,0.019593713834352634,0.013360744216574969,0.6967755510852514,0.8831058020477816,0.02849858651655528,0.01935979145157775,-0.20254069035484656,0.47959183673469385,0.48299319727891155,0.4965986394557823,0.7,Return_Lag1,0.19772783643262146
MHK,1172,294,43,0.017434232294054917,0.012408036513351102,0.6837288360236977,0.8882252559726962,0.02539438214980652,0.01839632036517907,-0.18643580224611234,0.5306122448979592,0.5102040816326531,0.5068027210884354,0.7,Return_Lag1,0.09397714062980525
MKC,1172,294,43,0.010795611909480172,0.007282963903004657,0.5942241222851739,0.8191126279863481,0.014963005942020938,0.011725099430508385,-0.0961497219453673,0.46598639455782315,0.4489795918367347,0.5136054421768708,0.7,Return_Lag1,0.1150474084618527
MLM,1172,294,43,0.013848559669779567,0.009768231535899159,0.6187896206573821,0.8481228668941979,0.015499275476434067,0.012077534817184977,-0.10817535820988256,0.4965986394557823,0.5136054421768708,0.4965986394557823,0.7,Return_Lag1,0.1747973384771924
MMC,1172,294,43,0.009707216430672938,0.0067557650995421995,0.5839939280963866,0.8080204778156996,0.012665973421481003,0.008907324823213783,-0.07183081231212607,0.5170068027210885,0.5170068027210885,0.5204081632653061,0.7,Return_Lag1,0.17837013100214835
MMM,1172,294,43,0.011511594337662254,0.007593071602612316,0.6290159738106498,0.8447098976109215,0.018788880068673925,0.01301106844645366,-0.0760603767396022,0.54421768707483,0.5068027210884354,0.5136054421768708,0.7,UNEMP_UNRATE_PC1,0.09395002296020415
MNST,1172,294,43,0.010715061606803643,0.007475554346443515,0.6031012044802069,0.8361774744027304,0.01593375938899964,0.011470270374524067,-0.14917020066950593,0.5068027210884354,0.48299319727891155,0.5578231292517006,0.7,Return_Lag10,0.10393254699475751
MO,1172,294,43,0.010030031016625198,0.0068155961422332306,0.587798104833454,0.8097269624573379,0.013421325972010846,0.009744369999365267,-0.07328472303840194,0.5340136054421769,0.46938775510204084,0.5272108843537415,0.7,Return_Lag1,0.08769009469779104
MOH,1172,294,43,0.013303534798941743,0.0094903493751465,0.6572125597183456,0.8583617747440273,0.034603604742577586,0.022031888742969595,-0.062055320599522235,0.4965986394557823,0.5068027210884354,0.4965986394557823,0.7,Return_Lag10,0.0877490402891679
MOS,1172,294,43,0.01786454261956591,0.012809048406792863,0.7080836052264992,0.8839590443686007,0.02521919859438459,0.018175990010031732,-0.08703439851114392,0.5170068027210885,0.5272108843537415,0.54421768707483,0.7,Return_Lag3,0.0997012195434851
MPC,1172,294,43,0.01690917511036142,0.01171562380383655,0.6883385688125039,0.8754266211604096,0.023495151905305055,0.016169789251972468,-0.21798014581229497,0.5204081632653061,0.46258503401360546,0.5340136054421769,0.7,Return_Lag2,0.13774620106547933
MPWR,1172,294,43,0.0183182648524321,0.013505271399222526,0.7020760044857985,0.8950511945392492,0.039662283199653196,0.027290478423854108,-0.06266783547228716,0.5034013605442177,0.47619047619047616,0.5238095238095238,0.7,Return_Lag2,0.14916606155584106
MRK,1172,294,43,0.009975385856666933,0.006759367662171562,0.5566000621718326,0.8225255972696246,0.017872449370760202,0.012814079093204847,-0.06763521718453713,0.5,0.5136054421768708,0.42517006802721086,0.7,Return_Lag1,0.10888743714603219
MRNA,1172,294,43,0.024034030216974273,0.016883442773175373,0.7465660614874807,0.8924914675767918,0.04282142109210969,0.032292987166869305,-0.0936007638027525,0.48299319727891155,0.46938775510204084,0.4897959183673469,0.7,VIX_Lag20,0.09478922558625189
MS,1172,294,43,0.013439084957669606,0.00946739481302967,0.6481049988180559,0.8617747440273038,0.021360992100476754,0.014075271822076352,-0.12262488749320544,0.48639455782312924,0.4965986394557823,0.4897959183673469,0.7,Return_Lag3,0.1767438597980474
MSCI,1172,294,43,0.014082330950430535,0.009830444741199068,0.6401274613843415,0.8754266211604096,0.018297001096387745,0.012687780131883297,-0.17299572785891626,0.46938775510204084,0.46938775510204084,0.5510204081632653,0.7,Return_Lag10,0.10479561056342786
MSFT,1172,294,43,0.011938050968583193,0.008626443766175655,0.6284044204282861,0.8472696245733788,0.015360607270605071,0.010590860336198164,-0.04788651728487481,0.4965986394557823,0.47278911564625853,0.5476190476190477,0.7,Return_Lag1,0.0973456529476972
MSI,1172,294,43,0.01109297699732457,0.007833242446848271,0.617441418457233,0.8242320819112628,0.014627844740950968,0.009856332958862733,-0.049924218190153136,0.5170068027210885,0.5136054421768708,0.5340136054421769,0.7,Return_Lag5,0.11878184288658628
MTB,1172,294,43,0.015175813464160325,0.010802247679004997,0.6607351047776413,0.886518771331058,0.019205787814048525,0.013121052996497356,-0.14858809409820783,0.5,0.4897959183673469,0.4931972789115646,0.7,Return_Lag2,0.13707948367338157
MTCH,1172,294,43,0.016477257272458665,0.012214965248109201,0.7249431418128894,0.893344709897611,0.025587878501479405,0.0176486018681975,-0.18800214678746352,0.45918367346938777,0.47278911564625853,0.47278911564625853,0.7,Return_Lag20,0.09049565262847478
MTD,1172,294,43,0.012757012097062365,0.009142953652580168,0.6245290341456813,0.878839590443686,0.021923592078202738,0.016278652235991932,-0.06691418154310669,0.5034013605442177,0.5102040816326531,0.4965986394557823,0.7,Return_Lag20,0.07344974030513535
MU,1172,294,43,0.0163686132789227,0.01215991586910861,0.6843294172094122,0.8779863481228669,0.039408657028603085,0.028517553822244246,-0.08626982506518388,0.47619047619047616,0.45918367346938777,0.5306122448979592,0.7,Return_Lag2,0.09245881573287558
NCLH,1172,294,43,0.025986862626186328,0.01793485884924197,0.7389583367579431,0.8907849829351536,0.032622949977193165,0.022796792257279763,-0.11078379199461819,0.5204081632653061,0.5102040816326531,0.48639455782312924,0.7,Return_Lag1,0.12735953269508693
NDAQ,1172,294,43,0.011342163664673572,0.007784469225543818,0.6009481753545503,0.8540955631399317,0.014668926492159397,0.010181805906070672,-0.037188587227177994,0.5782312925170068,0.5748299319727891,0.564625850340136,0.7,Return_Lag1,0.15118013809320563
NDSN,1172,294,43,0.012420981337366408,0.00840261003637933,0.6134091964432846,0.8387372013651877,0.018595323019041217,0.013154176947385725,-0.14089791960819875,0.4897959183673469,0.46598639455782315,0.48299319727891155,0.7,Return_Lag1,0.155091861122272
NEE,1172,294,43,0.011558085676722155,0.008135152382638318,0.6461135006086715,0.8421501706484642,0.01807476851806416,0.013444337175355809,-0.06840080623536826,0.47619047619047616,0.47959183673469385,0.4965986394557823,0.7,Return_Lag5,0.107687971027624
NEM,1172,294,43,0.013820951782255278,0.00967495364672727,0.6419892120818191,0.8626279863481229,0.025464090582074453,0.0179116570974038,-0.03734260385481747,0.5476190476190477,0.5306122448979592,0.5272108843537415,0.7,Return_Lag20,0.12797379775735512
NFLX,1172,294,43,0.015517398295946073,0.010560267390722402,0.7184963975190406,0.8890784982935154,0.021694428806531156,0.015317207972055479,-0.08140141185912131,0.5612244897959183,0.5272108843537415,0.5306122448979592,0.7,VIX_Lag10,0.10259343172534677
NI,1172,294,43,0.01111980547397503,0.007670130823333123,0.5950633493435128,0.8472696245733788,0.01249005767450036,0.009127787354769993,-0.02839604495842818,0.5578231292517006,0.5680272108843537,0.4897959183673469,0.7,Return_Lag1,0.16262409952654538
NKE,1172,294,43,0.013475774468765916,0.009099658858588405,0.6336428204775445,0.863481228668942,0.024238948429333662,0.015718155672910208,-0.024352048997348552,0.5272108843537415,0.5374149659863946,0.47959183673469385,0.7,VIX_Lag10,0.13401057759388818
NOC,1172,294,43,0.011243460914506013,0.007547728398953872,0.5965737788038175,0.8438566552901023,0.015921662366780522,0.010382020194524383,0.044846894056275066,0.5850340136054422,0.5952380952380952,0.5510204081632653,0.7,Return_Lag3,0.11146438833771183
NOW,1172,294,43,0.014962824997727185,0.010722720912299186,0.6989305180241714,0.8848122866894198,0.02462689709161392,0.017200706773360604,-0.05780787738653337,0.5136054421768708,0.5068027210884354,0.5068027210884354,0.7,Return_Lag20,0.0746295555052452
