ticker,train_samples,test_samples,num_features,train_rmse,train_mae,train_r2,test_rmse,test_mae,test_r2,train_dir_acc,test_dir_acc,xgb_dir_acc,dt_dir_acc,top_feature,top_feat_imp
IDXX,1173,294,28,0.010114700903919588,0.007733976137053535,0.7904332137745211,0.02458111273629335,0.013841620695854937,0.054458995494447326,0.907928388746803,0.5544217687074829,0.5816326530612245,0.5272108843537415,Volatility_10,0.07430575136785336
IEX,1173,294,28,0.008644268269223177,0.006502097071682833,0.729862834542188,0.017902138840237215,0.012034708632919737,0.013124461014531352,0.887468030690537,0.5102040816326531,0.5170068027210885,0.47959183673469385,Return_Lag1,0.12412371325308587
IFF,1173,294,28,0.010032681387301458,0.007534848666776558,0.7839451526585549,0.018102071917737425,0.012023720891382678,-0.10666811256439779,0.9087809036658141,0.4931972789115646,0.48299319727891155,0.5136054421768708,Vol_MA_20,0.153562218034789
INCY,1173,294,28,0.009746330101518569,0.007490861208048468,0.7511763516718847,0.023494717055261648,0.01623443907230261,-0.14732535555432857,0.9121909633418585,0.48299319727891155,0.4897959183673469,0.46598639455782315,ATR_20,0.09616828602148503
INTC,1173,294,28,0.012266027941241509,0.009024754817723177,0.7972836546157781,0.0426559542976699,0.028429481234729412,-0.24667511164412792,0.907928388746803,0.5034013605442177,0.48639455782312924,0.4897959183673469,Return_Lag1,0.06991887816147782
INTU,1173,294,28,0.010950325609824136,0.008347480985190383,0.7927181202126297,0.01879037407312254,0.013249393024938874,0.04882334798637156,0.9019607843137255,0.5544217687074829,0.54421768707483,0.5374149659863946,Volatility_10,0.08234597167188448
INVH,1173,294,28,0.00971947862014126,0.006935520251350153,0.75066279593622,0.013624213332298721,0.009890178897408241,-0.0658439255326464,0.8806479113384484,0.5204081632653061,0.5204081632653061,0.445578231292517,ATR_5,0.11739695682756901
IP,1173,294,28,0.01036981075631843,0.007698985588666338,0.7718411241079254,0.02555585002351836,0.01624392892296605,-0.16757846662335885,0.9096334185848253,0.5340136054421769,0.5170068027210885,0.5034013605442177,Return_Lag1,0.13648958921176949
IPG,1173,294,28,0.011320485034515458,0.008227368728974335,0.7634725127551375,0.022141856461154436,0.016173962468312816,-0.415514431034647,0.9121909633418585,0.5136054421768708,0.5578231292517006,0.5340136054421769,Volatility_20,0.11341052081899507
IQV,1173,294,28,0.010475585198964037,0.007713820667580448,0.768703963385249,0.023284915713239564,0.01610955422154904,0.025729621499729127,0.8976982097186701,0.5170068027210885,0.5374149659863946,0.47619047619047616,Return_Lag2,0.10376071222738348
IR,1173,294,28,0.010397429412480548,0.007884975014230154,0.7756843554319851,0.02039886782489656,0.014240329448796666,-0.054306325451015214,0.8883205456095482,0.5306122448979592,0.5272108843537415,0.45918367346938777,Return_Lag2,0.1109782311088449
IRM,1173,294,28,0.00961405018009291,0.007066233352228065,0.7849704379179113,0.022941582643549566,0.016186656365470547,-0.2737499712449465,0.8925831202046036,0.54421768707483,0.5408163265306123,0.5238095238095238,Return_Lag1,0.07581389167595032
ISRG,1173,294,28,0.010695673486214996,0.007890719984933006,0.7793753131275085,0.024568827972670307,0.01636354200898123,-0.2509787352395674,0.8976982097186701,0.47278911564625853,0.4387755102040816,0.5,Volatility_5,0.1336273598747555
IT,1173,294,28,0.009841359768692375,0.007328917421671457,0.8008502417995375,0.02503572581424327,0.014530262171358539,-0.1218717115582919,0.9096334185848253,0.4523809523809524,0.46938775510204084,0.48639455782312924,ATR_10,0.08012417434818167
ITW,1173,294,28,0.00867011338237815,0.006345880953847832,0.7363670000949011,0.014171521063296824,0.009776643235946299,-0.09272401207356773,0.8849104859335039,0.54421768707483,0.5408163265306123,0.4897959183673469,Return_Lag20,0.1067813595058499
IVZ,1173,294,28,0.013062112217132403,0.009930421948416077,0.8079354894836928,0.025576449489476315,0.016324110924688096,-0.11848704798120435,0.9343563512361467,0.5408163265306123,0.5170068027210885,0.47619047619047616,Volatility_20,0.09476147249817807
J,1173,294,28,0.009320699033608812,0.006923790255020872,0.7455058412967475,0.015682412889542734,0.01142733655460448,-0.0500518327760926,0.886615515771526,0.5034013605442177,0.4931972789115646,0.46598639455782315,Vol_MA_20,0.08227631343489328
JBHT,1173,294,28,0.009753172853296022,0.007260567484308213,0.7631425876361249,0.0259030196490098,0.01626509005527189,-0.107507412666358,0.8994032395566922,0.5102040816326531,0.5068027210884354,0.48299319727891155,Volatility_10,0.08805169132356451
JBL,1173,294,28,0.011969688602923063,0.008804177701700805,0.7867949455583025,0.027915222948961094,0.01933260438932024,-0.3007831557689653,0.9130434782608695,0.5034013605442177,0.4931972789115646,0.47278911564625853,Volatility_20,0.08635095061189621
JCI,1173,294,28,0.009352104962946781,0.0070750081208786515,0.7690232406112394,0.02139485324378572,0.013701244390414823,-0.333188349483853,0.886615515771526,0.4931972789115646,0.5068027210884354,0.47278911564625853,RSI_14,0.1010189807207176
JKHY,1173,294,28,0.008867402092699955,0.006726615135090902,0.7467930691734798,0.013185464388177612,0.009616718582745057,0.0009043014441080244,0.8883205456095482,0.5374149659863946,0.54421768707483,0.47959183673469385,Vol_Change,0.11734253454481172
JNJ,1173,294,28,0.007068025738335331,0.005106352738739104,0.6860667113649833,0.011566963429481386,0.008036711667229182,0.0019458111901016206,0.8678601875532822,0.5374149659863946,0.5272108843537415,0.5136054421768708,ATR_20,0.11738753298690695
JPM,1173,294,28,0.009815767963770575,0.007241206765642454,0.7731468946448103,0.01712134226655602,0.01144823892770075,-0.059205587976204566,0.8772378516624041,0.4523809523809524,0.5544217687074829,0.43537414965986393,Volatility_20,0.10387725674671876
K,1173,294,28,0.007905444882403006,0.005705394823094468,0.7357056689712427,0.007770730290093491,0.006369476348493129,-2.3306899461698176,0.9062233589087809,0.4931972789115646,0.4965986394557823,0.4965986394557823,Return_Lag2,0.1083746509824507
KDP,1173,294,28,0.008302370545473142,0.0057494206521107065,0.7021582429265838,0.016092835315987,0.010755205107849592,-0.007822229764071986,0.8525149190110827,0.5136054421768708,0.5204081632653061,0.48639455782312924,Volatility_10,0.11443163358872818
KEY,1173,294,28,0.013486982261179475,0.010211776147151127,0.8193531079216537,0.02196216323776421,0.014354667883917099,-0.08347713876820517,0.9215686274509803,0.5238095238095238,0.5204081632653061,0.4965986394557823,Return_Lag2,0.0974021724944313
KEYS,1173,294,28,0.009964702579241152,0.007451487863775356,0.7724954338068029,0.020963452148567957,0.014070388605388836,-0.06541982438198746,0.9036658141517476,0.5306122448979592,0.5408163265306123,0.5170068027210885,Return_Lag1,0.1054776471074941
KHC,1173,294,28,0.008779981120931628,0.006292462341897995,0.74520859551895,0.01810392317375143,0.01354374217306549,-0.4072646843402845,0.8806479113384484,0.5170068027210885,0.5136054421768708,0.4931972789115646,Return_Lag1,0.13809617132464536
KIM,1173,294,28,0.012232651174877414,0.008912911314111366,0.7980520250120631,0.01443449011075014,0.010529323512304282,-0.015543093462643487,0.9266837169650469,0.5272108843537415,0.5238095238095238,0.48639455782312924,Return_Lag3,0.09913561108681078
KKR,1173,294,28,0.011869284092923345,0.008980617237136727,0.7836666407971626,0.028703770574556246,0.019198960135898238,-0.09375190472914152,0.9121909633418585,0.5340136054421769,0.5340136054421769,0.5068027210884354,Volatility_10,0.07519613773976475
KLAC,1173,294,28,0.013267938110165398,0.010022858848429394,0.7939081821260572,0.028187519665198602,0.020005546018658404,-0.010796425500204876,0.9113384484228474,0.5170068027210885,0.5238095238095238,0.5748299319727891,IsQtrEnd,0.08551930636167526
KMB,1173,294,28,0.006873803621765383,0.005128200752961135,0.7486749779953658,0.012227276623455722,0.009150773213532156,-0.047685088855670354,0.8746803069053708,0.4931972789115646,0.5,0.5,Volatility_5,0.0702778038727542
KMI,1173,294,28,0.010015196957695255,0.007275990018374259,0.7628573998113825,0.016583140660865747,0.01172039389701392,-0.09979375883130492,0.9113384484228474,0.5068027210884354,0.5204081632653061,0.5408163265306123,ATR_5,0.17995003442120777
KMX,1173,294,28,0.012703036293555403,0.009494905807466885,0.8065134546893203,0.02869339725670646,0.01985281659052121,-0.232622712267613,0.9156010230179028,0.48299319727891155,0.5102040816326531,0.5034013605442177,Return_Lag1,0.11362646262357086
KO,1173,294,28,0.007134808602599366,0.005177371367226559,0.7143691820095277,0.011313550565405877,0.008572100989131987,-0.11876304651028247,0.8584825234441603,0.45918367346938777,0.4557823129251701,0.46938775510204084,Volatility_20,0.10325552299781286
KVUE,501,126,28,0.007964779505612187,0.005579877932595828,0.771512073502961,0.02605018866201622,0.01682157376152141,-0.17494224954169657,0.8822355289421158,0.47619047619047616,0.5079365079365079,0.49206349206349204,Return_Lag1,0.08434133691758294
L,1173,294,28,0.009672064587028855,0.007103722459422582,0.7770940945184911,0.013340532625898313,0.009057697740799404,-0.11521133094312663,0.8883205456095482,0.5306122448979592,0.5340136054421769,0.5680272108843537,Return_Lag1,0.08420569200548032
LDOS,1173,294,28,0.008873981156672109,0.006414823833417518,0.7726317545937544,0.020060934918822364,0.013659606957803123,-0.1490501102010766,0.8951406649616368,0.5204081632653061,0.5272108843537415,0.5510204081632653,Volatility_10,0.14856498548973537
LEN,1173,294,28,0.012903131555081656,0.009586621205087383,0.7877785457218909,0.02179346841302013,0.01641398896495514,-0.058718025645099425,0.8840579710144928,0.5476190476190477,0.5034013605442177,0.48639455782312924,Volatility_10,0.10626717045013265
LH,1173,294,28,0.009765343134119517,0.006949918484282851,0.7615613143216359,0.015561179962248642,0.011081278530548865,-0.11928044791073344,0.907928388746803,0.5,0.5068027210884354,0.5306122448979592,SMA_20,0.08686354909221575
LHX,1173,294,28,0.008704659810568454,0.006496715610739544,0.7629260572742026,0.013638907599437386,0.010152898483574585,0.020803124031926967,0.8942881500426257,0.5306122448979592,0.5272108843537415,0.5204081632653061,Volatility_10,0.14470353004782088
LII,1173,294,28,0.00987783234268817,0.0075616127927088566,0.761768097817692,0.02260780633720242,0.016913238391894077,-0.1050515298729573,0.907928388746803,0.5102040816326531,0.5136054421768708,0.5102040816326531,Volatility_5,0.11950213480787461
LIN,1173,294,28,0.008332301104415442,0.006155158384922883,0.7516839727243265,0.012810942061247969,0.009009116103669529,-0.23028157262264903,0.8900255754475703,0.5034013605442177,0.4965986394557823,0.47959183673469385,Return_Lag1,0.0794319131126377
LKQ,1173,294,28,0.011224642540971991,0.008281988800032574,0.796333324919193,0.01928996605818295,0.01308734139596742,0.0867727479047452,0.9045183290707587,0.5408163265306123,0.5272108843537415,0.5204081632653061,Volatility_10,0.10017587915263049
LLY,1173,294,28,0.00921941765317769,0.0067932297124445465,0.8006061130957132,0.026145798217556998,0.01752357076596596,-0.13533739494105923,0.9173060528559249,0.54421768707483,0.5238095238095238,0.5714285714285714,RSI_14,0.10684631846794926
LMT,1173,294,28,0.008312609179839,0.0057893139302677464,0.7505288088587898,0.017087359652842086,0.011262776682309192,-0.13656035022587543,0.8584825234441603,0.46938775510204084,0.5238095238095238,0.46598639455782315,Volatility_10,0.10867298744538442
LNT,1173,294,28,0.008261469998388055,0.006228380082594947,0.7366097625858239,0.012158664654413164,0.009275972531507781,-0.10084529375675255,0.886615515771526,0.5170068027210885,0.5170068027210885,0.5204081632653061,Return_Lag2,0.13494207382789666
LOW,1173,294,28,0.010083783738015613,0.0073368054344489925,0.7690843924927153,0.014720614171080743,0.011085087127419471,-0.027035790116097802,0.8942881500426257,0.5272108843537415,0.5170068027210885,0.5204081632653061,Return_Lag2,0.14899467988989581
LRCX,1173,294,28,0.013758897175557644,0.010635122004021351,0.8016268097228547,0.031381088977309984,0.022451371670052876,-0.09759043235254361,0.928388746803069,0.5102040816326531,0.5102040816326531,0.5238095238095238,Return_Lag1,0.09606439145658814
LULU,1173,294,28,0.012233030679902467,0.008928887843055257,0.7787040204583039,0.031029266816492252,0.02018860914481479,-0.011416997574598353,0.9156010230179028,0.5374149659863946,0.5306122448979592,0.5476190476190477,Volatility_10,0.10146956403980031
LUV,1173,294,28,0.012120911253115032,0.00909813416839761,0.7951106396100001,0.02494357911242468,0.01725849445214421,0.00022987918908656813,0.9053708439897699,0.5340136054421769,0.5068027210884354,0.5714285714285714,Return_Lag1,0.08398358270235795
LVS,1173,294,28,0.013296578253717222,0.009940698861862043,0.787347379888048,0.025939815230282735,0.01792187177935764,-0.07672793256861166,0.9249786871270247,0.5136054421768708,0.5102040816326531,0.4557823129251701,ATR_5,0.08619445678635328
LW,1173,294,28,0.01104490583228631,0.007690417663230684,0.8094558968795862,0.02546972075035775,0.017436945837695037,0.06352838035550812,0.887468030690537,0.5068027210884354,0.5170068027210885,0.5272108843537415,Volatility_5,0.0881143998037059
LYB,1173,294,28,0.012019170231552394,0.00873086227924649,0.7805994704897051,0.027192478463180753,0.016909085564545862,-0.33235503002162603,0.9130434782608695,0.5476190476190477,0.5408163265306123,0.5544217687074829,Volatility_10,0.14507235110799988
LYV,1173,294,28,0.013172781584129429,0.009597712815857903,0.8041372581756522,0.02264317048649105,0.017512889507530167,-0.5825822497242454,0.8994032395566922,0.46598639455782315,0.47278911564625853,0.46258503401360546,Volatility_10,0.12725440276738792
MA,1173,294,28,0.010071514170099443,0.007378811422488319,0.7473481184155915,0.0135467596334475,0.009619829621263612,-0.030010199957855477,0.8934356351236147,0.48639455782312924,0.4931972789115646,0.47959183673469385,SMA_10,0.07146290203218782
MAA,1173,294,28,0.009373401262610853,0.0070279194070566675,0.7449794281585078,0.013020502807268726,0.009517473010820782,-0.04010235166516973,0.8823529411764706,0.5748299319727891,0.5680272108843537,0.5170068027210885,Return_Lag1,0.09849809762715671
MAR,1173,294,28,0.01112461813645664,0.008371444753330156,0.8109369911208392,0.01906215413330866,0.013168802174677714,-0.22080603076322647,0.8857630008525149,0.47959183673469385,0.4931972789115646,0.4931972789115646,Volatility_5,0.08102965168722255
MAS,1173,294,28,0.010062107363535506,0.0075792213513008935,0.749603017165736,0.01816152675895713,0.012874349049384238,0.03132104549828707,0.9147485080988917,0.54421768707483,0.5340136054421769,0.5340136054421769,Volatility_5,0.12014353508770206
MCD,1173,294,28,0.0077469635738151976,0.005568287646432253,0.7339508014184831,0.012293766461712385,0.008899055427817923,-0.18972901226666417,0.8508098891730606,0.564625850340136,0.5782312925170068,0.5272108843537415,Return_Lag1,0.1717245117828965
MCHP,1173,294,28,0.013344367509416883,0.010307344908827926,0.7752376657942048,0.03541207390572116,0.022759435367550897,-0.017148897376307648,0.9317988064791134,0.46938775510204084,0.46938775510204084,0.48639455782312924,Volatility_10,0.0989664118176633
MCK,1173,294,28,0.00886210023939211,0.006643588202420279,0.759120875774954,0.017635395478436445,0.011812463521946554,-0.11591859228066981,0.8746803069053708,0.5170068027210885,0.5170068027210885,0.54421768707483,Vol_MA_20,0.09791986026841171
MCO,1173,294,28,0.01001207874435855,0.007322904259505035,0.758822143432666,0.01790240026931403,0.011717459558237655,-0.1881492104932314,0.887468030690537,0.5136054421768708,0.5170068027210885,0.5,Volatility_10,0.10922014808838525
MDLZ,1173,294,28,0.007596058317623361,0.005562316711685329,0.7085314490153105,0.013797987502574513,0.010208396191540214,-0.029207951006520405,0.8610400682011935,0.5306122448979592,0.5272108843537415,0.5102040816326531,Volatility_10,0.1147980238773409
MDT,1173,294,28,0.008773343898627219,0.006473317978342515,0.7378792855978387,0.014076358871444993,0.010082734646170984,-0.17500806555891524,0.8985507246376812,0.41496598639455784,0.46938775510204084,0.40476190476190477,Volatility_10,0.12506922695407588
MET,1173,294,28,0.01079797203773474,0.008040932444680187,0.7697372038733487,0.01800822397730062,0.01222245592231839,-0.04094792927428004,0.9002557544757033,0.47278911564625853,0.48299319727891155,0.5374149659863946,Volatility_10,0.09161947173733939
META,1173,294,28,0.012604148055093597,0.009330902144397283,0.8105211075357328,0.022665930401353743,0.015391749858969352,0.02670736311217281,0.9011082693947144,0.5136054421768708,0.5238095238095238,0.5408163265306123,Volatility_5,0.08300874143220757
MGM,1173,294,28,0.014976555182177444,0.01078252075241806,0.8226953588583776,0.02696066608263219,0.018050159795703517,-0.06655545354684334,0.9002557544757033,0.4897959183673469,0.5238095238095238,0.48299319727891155,Return_Lag2,0.11455199073153223
MHK,1173,294,28,0.013256520070650054,0.009914054793459541,0.8169992613622112,0.023797517183821743,0.01639351986939757,-0.04092278408648764,0.9224211423699915,0.5884353741496599,0.6020408163265306,0.4965986394557823,Return_Lag2,0.07306863789607859
MKC,1173,294,28,0.008645956378414879,0.006311717007313644,0.73963229403434,0.014619978278643194,0.01125194049718807,-0.049472716227959346,0.8849104859335039,0.5204081632653061,0.5238095238095238,0.48639455782312924,Return_Lag1,0.09466271874315076
MLM,1173,294,28,0.01050273450120052,0.007887165382516055,0.7806808260679501,0.015378157456127353,0.011469735451223529,-0.0969863103848081,0.8985507246376812,0.5238095238095238,0.5374149659863946,0.4931972789115646,Return_Lag2,0.11281614150668513
MMC,1173,294,28,0.007798901763980411,0.0056424642837127345,0.7312520415598149,0.013062387535259597,0.00913666554575769,-0.14002951469770997,0.855072463768116,0.5612244897959183,0.5544217687074829,0.5068027210884354,Vol_MA_20,0.11139149484233764
MMM,1173,294,28,0.009281620885657501,0.006714108529794751,0.758719077285297,0.01794270640801185,0.012874467846816859,0.017113058314969343,0.9002557544757033,0.5068027210884354,0.5102040816326531,0.5306122448979592,SMA_5,0.1235885178897005
MNST,1173,294,28,0.008335761843398438,0.0061483751708861,0.7595943194872036,0.015594217311002273,0.011458116261488578,-0.10063708280680395,0.9028132992327366,0.4421768707482993,0.45918367346938777,0.47959183673469385,Volatility_20,0.09047862219955433
MO,1173,294,28,0.007870094407163747,0.005798565093894461,0.7460445070009232,0.013703707020109679,0.00950367339755932,-0.11585110338251958,0.8567774936061381,0.5340136054421769,0.5374149659863946,0.5238095238095238,SMA_5,0.0781066628238822
MOH,1173,294,28,0.01015980203537542,0.007677855917781926,0.7999106428419264,0.03855556998799651,0.024899820888471834,-0.31758080400158817,0.8976982097186701,0.47959183673469385,0.5136054421768708,0.47278911564625853,MACD,0.09254904782733825
MOS,1173,294,28,0.014879779306145853,0.010933196166392954,0.7973081264660371,0.024726194674023164,0.01740175563396303,-0.04440067415301541,0.9266837169650469,0.5578231292517006,0.5612244897959183,0.4965986394557823,SMA_5,0.10451297117166514
MPC,1173,294,28,0.013195107524194881,0.009762131925891638,0.8102620075794978,0.020877451170018924,0.01436496084898014,0.029370911132179378,0.9147485080988917,0.5952380952380952,0.5816326530612245,0.5612244897959183,Return_Lag2,0.1300362316481494
MPWR,1173,294,28,0.014786954593120795,0.011382213891264013,0.8057044608144986,0.04034260494764804,0.026739262009028052,-0.08475816402071312,0.9335038363171355,0.5034013605442177,0.5102040816326531,0.5102040816326531,Volatility_5,0.09627151061785583
MRK,1173,294,28,0.007688709187274228,0.005681565232494884,0.7364219474698341,0.017711946148912788,0.012693712122560707,-0.049471716969438306,0.8653026427962489,0.4965986394557823,0.4965986394557823,0.5204081632653061,Volatility_5,0.11997568820231001
MRNA,1173,294,28,0.0187323607080043,0.014113284135581211,0.8459139547080532,0.044424672338640156,0.03367271737446354,-0.17457633802531958,0.927536231884058,0.47619047619047616,0.5136054421768708,0.4931972789115646,Volatility_5,0.09576283219174457
MS,1173,294,28,0.010832844665747497,0.007959242756300925,0.7711914369181905,0.02229971393722622,0.014526890906572961,-0.2239839028591386,0.9011082693947144,0.48299319727891155,0.5102040816326531,0.4897959183673469,Return_Lag1,0.1458032203814708
MSCI,1173,294,28,0.010951941585102135,0.008184346521673365,0.7821569327070916,0.01749671882892154,0.01159701412584803,-0.07168861927569936,0.9104859335038363,0.5272108843537415,0.5272108843537415,0.46258503401360546,Volatility_10,0.14930011517527775
MSFT,1173,294,28,0.00964679282471741,0.007279394126172525,0.7571897670511261,0.014881359744230153,0.010133895221702051,0.019101825735055256,0.8840579710144928,0.5476190476190477,0.5272108843537415,0.54421768707483,Return_Lag1,0.10701743109727056
MSI,1173,294,28,0.00908983497667685,0.006682788591777676,0.7429804236104929,0.016644008839896075,0.01101668255224807,-0.28902458674177556,0.9036658141517476,0.5544217687074829,0.5476190476190477,0.5306122448979592,Volatility_10,0.0825118004474592
MTB,1173,294,28,0.011473917321466848,0.008715766337900438,0.8059336976479291,0.019919758108845085,0.013275934094740021,-0.23706803106052154,0.9062233589087809,0.5306122448979592,0.5272108843537415,0.4897959183673469,Volatility_10,0.10618510730144311
MTCH,1173,294,28,0.013789686487636841,0.010696018364665588,0.8071890871414671,0.02343084489795421,0.016426951764880498,0.0038590218770608864,0.9309462915601023,0.5204081632653061,0.5204081632653061,0.5340136054421769,Volatility_10,0.08623135591052758
MTD,1173,294,28,0.010174803386035032,0.0076110123214370076,0.7609540571233269,0.022122795980660227,0.01610477258509012,-0.08008632346917732,0.9028132992327366,0.5408163265306123,0.5238095238095238,0.5476190476190477,Volatility_20,0.088290002280203
MU,1173,294,28,0.013608956585937072,0.01038506902913299,0.7816193563957258,0.03927469217538441,0.02800435078887058,-0.07887006744268388,0.9036658141517476,0.5170068027210885,0.5238095238095238,0.5714285714285714,Volatility_20,0.07817223737743471
NCLH,1173,294,28,0.01950215677359453,0.01410341635377619,0.8528577922736953,0.03224398512530085,0.023247603388805282,-0.08489993108750715,0.9215686274509803,0.4965986394557823,0.5,0.48299319727891155,ATR_5,0.08678006358491219
NDAQ,1173,294,28,0.009371727584724623,0.006851416353354495,0.7274225111254514,0.016193429033676387,0.010916367282247846,-0.2666854820963376,0.8883205456095482,0.5170068027210885,0.4931972789115646,0.5816326530612245,Volatility_10,0.14712541683037783
NDSN,1173,294,28,0.009881067014320915,0.007124594533197765,0.7551524636120507,0.017374245723986742,0.011755294886850435,0.003673175144258689,0.896845694799659,0.5340136054421769,0.5136054421768708,0.4965986394557823,Return_Lag1,0.14280164696529798
NEE,1173,294,28,0.009523538481377524,0.007068721984391986,0.7596088811758139,0.017390556148165492,0.012849822008650588,0.009431773856983017,0.8934356351236147,0.5340136054421769,0.54421768707483,0.5204081632653061,Volatility_10,0.09706848155495845
NEM,1173,294,28,0.010765570441415361,0.00797736136176968,0.7826013827345483,0.025896882518959188,0.018527588590076794,-0.07102612574882161,0.9138959931798807,0.4965986394557823,0.48639455782312924,0.5204081632653061,Volatility_5,0.07755073185662995
NFLX,1173,294,28,0.012728063746940731,0.009338287967154864,0.8104683887368529,0.02184594039200447,0.015138760768432924,-0.09201040853384579,0.9036658141517476,0.4557823129251701,0.48299319727891155,0.45918367346938777,Return_Lag3,0.12054804150286559
NI,1173,294,28,0.008859331465023507,0.006424889412665126,0.7427780524696675,0.013103666273971365,0.009955598320693058,-0.1322432067317827,0.8832054560954816,0.5238095238095238,0.5272108843537415,0.45918367346938777,Return_Lag3,0.09937698988821714
NKE,1173,294,28,0.01083038362329573,0.007927123736407742,0.7631600032237039,0.02627199293864815,0.017153184631799566,-0.20327360937815864,0.9104859335038363,0.47278911564625853,0.46258503401360546,0.5204081632653061,Volatility_5,0.14230899699452215
NOC,1173,294,28,0.009057284998044965,0.00658350813253741,0.738016181584711,0.01713818863392428,0.011230058551860453,-0.10649333800377314,0.8908780903665814,0.5408163265306123,0.5476190476190477,0.5068027210884354,Volatility_10,0.09973646546577769
NOW,1173,294,28,0.01211367810887864,0.00919279338853664,0.8026706729106137,0.0245781028347725,0.01675634462350876,-0.056717243442254484,0.9036658141517476,0.48299319727891155,0.48639455782312924,0.4931972789115646,Volatility_5,0.09511349680277179
NRG,1173,294,28,0.010937044370203276,0.008280647302653859,0.7863004393578125,0.03576233705886849,0.02337746792844382,-0.1574183131704061,0.9190110826939472,0.4557823129251701,0.5034013605442177,0.4523809523809524,Volatility_10,0.10804686156229606
NSC,1173,294,28,0.00943372239429744,0.007048738004206994,0.7731816268781555,0.017724641668095956,0.012561841498711793,-0.22855922297966824,0.8883205456095482,0.5170068027210885,0.5068027210884354,0.47959183673469385,Vol_MA_20,0.08525036314701925
NTAP,1173,294,28,0.010725609514027729,0.00787896752596785,0.7824654196631582,0.023034134126857855,0.01538013851808735,-0.07279731296063519,0.9028132992327366,0.5476190476190477,0.54421768707483,0.5340136054421769,Return_Lag1,0.09256154895428394
NTRS,1173,294,28,0.01062556178639271,0.007946372407994826,0.7801179579704843,0.01990236008690947,0.013497283020384013,-0.2104935076852663,0.9053708439897699,0.5034013605442177,0.48299319727891155,0.5,Return_Lag1,0.0860961074448934
NUE,1173,294,28,0.011638139182623956,0.008903828161188612,0.799353154489031,0.02668947675189598,0.01815465592217765,-0.12009116234159545,0.9028132992327366,0.5136054421768708,0.5306122448979592,0.5102040816326531,Volatility_5,0.08595116252194168
NVDA,1173,294,28,0.014883472129330473,0.01134383069140518,0.812721877667766,0.03190839821478988,0.02215125419293938,-0.06743819315613409,0.9420289855072463,0.5612244897959183,0.5544217687074829,0.48639455782312924,Return_Lag1,0.07291025535978374
NVR,1173,294,28,0.011468518901731572,0.008176910315255989,0.7647377639812679,0.016676519327944447,0.01294694123493936,-0.0030602597126112574,0.8857630008525149,0.5204081632653061,0.5136054421768708,0.564625850340136,ATR_5,0.1180859176990623
NWS,1173,294,28,0.01046613151998203,0.007903736274460386,0.7746342916056785,0.015554235234117059,0.010506342511996506,-0.1184701436893989,0.9121909633418585,0.5068027210884354,0.5102040816326531,0.5068027210884354,Volatility_5,0.10468370190308571
NWSA,1173,294,28,0.010272837784905986,0.007730898582827913,0.7766819067495727,0.015090684133869181,0.01067410130562019,-0.11836319784366989,0.907928388746803,0.47278911564625853,0.47959183673469385,0.5034013605442177,Volatility_5,0.07981250403373714
NXPI,1173,294,28,0.012818961204934804,0.00993962943628249,0.7876109879074258,0.02826188966442869,0.019457001101985286,-0.011058271167115885,0.9377664109121909,0.54421768707483,0.5306122448979592,0.4897959183673469,Return_Lag2,0.1582803069576697
O,1173,294,28,0.009825937074348071,0.006918593395346546,0.7631000587770087,0.011165770489311545,0.00850709190680833,-0.008228260377464602,0.8934356351236147,0.5544217687074829,0.5476190476190477,0.5340136054421769,Return_Lag1,0.10397502667348092
ODFL,1173,294,28,0.010280166483787621,0.007879487261478907,0.7887364352732755,0.025491613966974396,0.017619192121329067,-0.07624669964072717,0.9147485080988917,0.5034013605442177,0.5,0.5170068027210885,Return_Lag3,0.07469902193954603
OKE,1173,294,28,0.013003066705858712,0.009095864563380452,0.8294194516328254,0.024633335378838755,0.017494473487601282,-0.6712794250299383,0.8883205456095482,0.48639455782312924,0.4931972789115646,0.4931972789115646,ATR_5,0.10761121782341536
OMC,1173,294,28,0.00997137448696834,0.0074095901636841675,0.762689684054234,0.0191992071158129,0.013787028694169935,-0.0505187197416852,0.9036658141517476,0.4897959183673469,0.5034013605442177,0.47959183673469385,Volatility_5,0.0955606618750599
ON,1173,294,28,0.015945493054865846,0.012142449120754366,0.8078878465378594,0.03822487116791853,0.026410945724906577,-0.15882210263149932,0.9317988064791134,0.47619047619047616,0.48299319727891155,0.46258503401360546,Volatility_10,0.11321824134508163
ORCL,1173,294,28,0.009897157654829345,0.006961527710545164,0.7687914610233392,0.03567486888309218,0.021283459266385543,-0.009673491500454823,0.9053708439897699,0.5102040816326531,0.5136054421768708,0.5748299319727891,Return_Lag3,0.07765358576167986
ORLY,1173,294,28,0.0088164144049829,0.006450409520328495,0.7531252338227589,0.012715544011501554,0.010060232486358433,-0.01735015550589858,0.8908780903665814,0.5170068027210885,0.5068027210884354,0.5204081632653061,Return_Lag3,0.115219266626456
OTIS,1131,283,28,0.00849046677266514,0.0060790187894376214,0.732618916682636,0.015319912499282565,0.010161851374023633,-0.044107211818940284,0.8868258178603006,0.5159010600706714,0.5123674911660777,0.5159010600706714,Return_Lag3,0.07700099607947244
OXY,1173,294,28,0.016967186550650135,0.01189514526611883,0.8256184465668687,0.02208000209226097,0.015086070055895816,-0.01602220216704975,0.8985507246376812,0.54421768707483,0.5578231292517006,0.5204081632653061,Volatility_10,0.1030161905523268
