feature,coef_down,coef_same,coef_up,max_abs_coef,sector_slug,feature_type,all_zero,n_nonzero_classes,var
num__Return_Lag1,0.0388158097464291,0.0,-0.0322855818728633,0.0388158097464291,healthcare,numeric,False,2,Return_Lag1
num__liquidity_ratio,0.0251053143026665,0.0,-0.0174208734693512,0.0251053143026665,healthcare,numeric,False,2,liquidity_ratio
num__Return_Lag3,-0.0234138485972203,0.0,0.0169491297956646,0.0234138485972203,healthcare,numeric,False,2,Return_Lag3
num__Sentiment_Lag1_cubic,0.0212871211100055,-0.0018657927029089,0.0,0.0212871211100055,healthcare,numeric,False,2,Sentiment_Lag1_cubic
ticker__ticker_WST,-0.0013245489875098,0.0111290952335583,0.0,0.0111290952335583,healthcare,ticker_fe,False,2,ticker__ticker_WST
num__Sentiment_Lag1,0.0110643062896991,-0.0053234329043515,0.0,0.0110643062896991,healthcare,numeric,False,2,Sentiment_Lag1
num__GDP_GDP_SA_PC_QOQ,0.0023390539851928,0.0,0.0,0.0023390539851928,healthcare,numeric,False,1,GDP_GDP_SA_PC_QOQ
num__GDP_GDP_SA_PC_YOY,-0.0023390539851822,0.0,0.0,0.0023390539851822,healthcare,numeric,False,1,GDP_GDP_SA_PC_YOY
num__GDP_GDP_NSA_PC_QOQ,0.0023390539851817,0.0,0.0,0.0023390539851817,healthcare,numeric,False,1,GDP_GDP_NSA_PC_QOQ
num__GDP_GDP_NSA_PC_YOY,0.0023390539851656,0.0,0.0,0.0023390539851656,healthcare,numeric,False,1,GDP_GDP_NSA_PC_YOY
num__IPI_IPI_YOY,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,IPI_IPI_YOY
num__UNEMP_UNRATE_PC1,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,UNEMP_UNRATE_PC1
num__UNEMP_UNRATE,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,UNEMP_UNRATE
num__IPI_IPI_SA_YOY,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,IPI_IPI_SA_YOY
num__IPI_IPI,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,IPI_IPI
num__UNEMP_UNRATE_PCH,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,UNEMP_UNRATE_PCH
num__UNEMP_UNRATENSA,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,UNEMP_UNRATENSA
num__UNEMP_UNRATENSA_PC1,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,UNEMP_UNRATENSA_PC1
num__UNEMP_UNRATENSA_PCH,0.0,0.0,0.0,0.0,healthcare,numeric,True,0,UNEMP_UNRATENSA_PCH
ticker__ticker_CPRT,-0.3939569490657755,-0.3868539209398633,0.8592426601148696,0.8592426601148696,industrials,ticker_fe,False,3,ticker__ticker_CPRT
ticker__ticker_RSG,-0.3182221479837893,0.5692585721353053,-0.1723386782448804,0.5692585721353053,industrials,ticker_fe,False,3,ticker__ticker_RSG
ticker__ticker_UAL,0.3403876273975783,-0.4864083039677531,0.0673070280869514,0.4864083039677531,industrials,ticker_fe,False,3,ticker__ticker_UAL
ticker__ticker_LHX,-0.1981950439404527,0.4841109280832048,-0.2072077301040159,0.4841109280832048,industrials,ticker_fe,False,3,ticker__ticker_LHX
ticker__ticker_HWM,-0.1759662023399765,-0.2229288591993678,0.477621829685782,0.477621829685782,industrials,ticker_fe,False,3,ticker__ticker_HWM
ticker__ticker_URI,0.2864750607450407,-0.4666120320241168,0.1014416571130435,0.4666120320241168,industrials,ticker_fe,False,3,ticker__ticker_URI
ticker__ticker_WM,-0.1179235533293434,0.4597132992683422,-0.2630962823774294,0.4597132992683422,industrials,ticker_fe,False,3,ticker__ticker_WM
ticker__ticker_MAS,0.4377042518449092,-0.2521112617007244,-0.1070779638436881,0.4377042518449092,industrials,ticker_fe,False,3,ticker__ticker_MAS
ticker__ticker_BLDR,0.2900112942307479,-0.434767801583812,0.0661478367273964,0.434767801583812,industrials,ticker_fe,False,3,ticker__ticker_BLDR
ticker__ticker_FAST,-0.343876856380119,-0.0361972753505917,0.4315712519327689,0.4315712519327689,industrials,ticker_fe,False,3,ticker__ticker_FAST
ticker__ticker_VRSK,-0.4241695990371213,0.2793961331379549,0.0661077478753282,0.4241695990371213,industrials,ticker_fe,False,3,ticker__ticker_VRSK
ticker__ticker_ODFL,0.2486947297577261,-0.419355023962948,0.0922332384318678,0.419355023962948,industrials,ticker_fe,False,3,ticker__ticker_ODFL
num__VIX_Lag3,-0.2881019397351965,-0.0423154512515424,0.4091410673906792,0.4091410673906792,industrials,numeric,False,3,VIX_Lag3
ticker__ticker_LUV,0.4052870222412623,-0.1093072243857795,-0.217255389738438,0.4052870222412623,industrials,ticker_fe,False,3,ticker__ticker_LUV
ticker__ticker_GD,-0.2007588513803523,0.3516205400555466,-0.0723293036165652,0.3516205400555466,industrials,ticker_fe,False,3,ticker__ticker_GD
ticker__ticker_XYL,-0.129259192320896,0.3481983111596433,-0.1402102633308826,0.3481983111596433,industrials,ticker_fe,False,3,ticker__ticker_XYL
ticker__ticker_NOC,-0.1739445620984276,0.3433157497647798,-0.0913073042917099,0.3433157497647798,industrials,ticker_fe,False,3,ticker__ticker_NOC
ticker__ticker_GEV,0.1405601025412945,-0.3373813652412846,0.119145384752191,0.3373813652412846,industrials,ticker_fe,False,3,ticker__ticker_GEV
ticker__ticker_DAL,0.3285351396805094,-0.1264987605936261,-0.1233137211962454,0.3285351396805094,industrials,ticker_fe,False,3,ticker__ticker_DAL
ticker__ticker_AXON,-0.0137908585335111,-0.2284866084537908,0.3209881960377968,0.3209881960377968,industrials,ticker_fe,False,3,ticker__ticker_AXON
ticker__ticker_TDG,-0.0013990586743621,-0.290507908457693,0.3185441609705411,0.3185441609705411,industrials,ticker_fe,False,3,ticker__ticker_TDG
ticker__ticker_SWK,0.2523812993779458,-0.3068197000133788,0.0,0.3068197000133788,industrials,ticker_fe,False,2,ticker__ticker_SWK
ticker__ticker_VLTO,-0.1407645644033177,0.3012788725791258,-0.0818674911422972,0.3012788725791258,industrials,ticker_fe,False,3,ticker__ticker_VLTO
ticker__ticker_LMT,-0.0670011910247003,0.285628560607463,-0.139904754811587,0.285628560607463,industrials,ticker_fe,False,3,ticker__ticker_LMT
ticker__ticker_HON,-0.0481243955958312,0.2811462296673234,-0.154337709958773,0.2811462296673234,industrials,ticker_fe,False,3,ticker__ticker_HON
ticker__ticker_TXT,-0.1345659020111704,0.2699093631413579,-0.0570111615959744,0.2699093631413579,industrials,ticker_fe,False,3,ticker__ticker_TXT
num__VIX_Lag2,0.235270521167241,0.0,-0.2634604187675295,0.2634604187675295,industrials,numeric,False,2,VIX_Lag2
ticker__ticker_J,-0.0076577502428971,0.2558547125072609,-0.1695459203149087,0.2558547125072609,industrials,ticker_fe,False,3,ticker__ticker_J
ticker__ticker_JBHT,0.2545269597432201,-0.0490891185076649,-0.1267154775540735,0.2545269597432201,industrials,ticker_fe,False,3,ticker__ticker_JBHT
ticker__ticker_AOS,0.0,0.2412175966220665,-0.1719735017276067,0.2412175966220665,industrials,ticker_fe,False,2,ticker__ticker_AOS
ticker__ticker_EME,0.0074798370965743,-0.2335319790972607,0.157367409259526,0.2335319790972607,industrials,ticker_fe,False,3,ticker__ticker_EME
ticker__ticker_EXPD,0.1138109924112784,0.0369388608783056,-0.2294749929352247,0.2294749929352247,industrials,ticker_fe,False,3,ticker__ticker_EXPD
ticker__ticker_GNRC,0.0634114518929884,-0.2199686250130451,0.0778985924494959,0.2199686250130451,industrials,ticker_fe,False,3,ticker__ticker_GNRC
ticker__ticker_ITW,-0.0431280722068362,0.2117794468539225,-0.0903682831496271,0.2117794468539225,industrials,ticker_fe,False,3,ticker__ticker_ITW
ticker__ticker_SNA,-0.2091453800711559,0.0,0.1845941884988492,0.2091453800711559,industrials,ticker_fe,False,2,ticker__ticker_SNA
num__VIX_Lag1,0.0,-0.2081137959655738,0.2057679571933334,0.2081137959655738,industrials,numeric,False,2,VIX_Lag1
ticker__ticker_OTIS,0.0508120781439327,0.0808506284414509,-0.207050799192607,0.207050799192607,industrials,ticker_fe,False,3,ticker__ticker_OTIS
ticker__ticker_LII,0.0277619033975995,-0.2001174056520171,0.0937302404535898,0.2001174056520171,industrials,ticker_fe,False,3,ticker__ticker_LII
ticker__ticker_GWW,-0.1977368427776665,0.1183086032495942,0.0282337392582783,0.1977368427776665,industrials,ticker_fe,False,3,ticker__ticker_GWW
ticker__ticker_RTX,-0.1713627488580997,0.1973645694089305,0.0,0.1973645694089305,industrials,ticker_fe,False,2,ticker__ticker_RTX
ticker__ticker_DE,0.1169201884951882,-0.1973132720144493,0.0201718451490454,0.1973132720144493,industrials,ticker_fe,False,3,ticker__ticker_DE
ticker__ticker_UPS,0.1845168787677791,0.0,-0.1946417622071687,0.1946417622071687,industrials,ticker_fe,False,2,ticker__ticker_UPS
num__current_ratio,0.0611160971909388,0.0524146215051098,-0.192126370081432,0.192126370081432,industrials,numeric,False,3,current_ratio
ticker__ticker_FDX,0.1920238279116682,-0.0136205236030853,-0.100048775567162,0.1920238279116682,industrials,ticker_fe,False,3,ticker__ticker_FDX
ticker__ticker_IR,0.110041522867788,-0.1905133570135982,0.0239709458185943,0.1905133570135982,industrials,ticker_fe,False,3,ticker__ticker_IR
ticker__ticker_DOV,-0.067032520306083,0.1869332676699034,-0.0412763320090485,0.1869332676699034,industrials,ticker_fe,False,3,ticker__ticker_DOV
ticker__ticker_EFX,0.1838114333620011,-0.0572554361481649,-0.0481425632667108,0.1838114333620011,industrials,ticker_fe,False,3,ticker__ticker_EFX
ticker__ticker_PH,-0.1811980815640382,0.1105909070171556,0.0,0.1811980815640382,industrials,ticker_fe,False,2,ticker__ticker_PH
num__VIX_Lag5,0.0,0.1336392108330384,-0.1780154709880897,0.1780154709880897,industrials,numeric,False,2,VIX_Lag5
ticker__ticker_PCAR,0.1765951153217892,-0.0847523716484699,-0.0131944778462424,0.1765951153217892,industrials,ticker_fe,False,3,ticker__ticker_PCAR
ticker__ticker_CTAS,-0.1760362628711149,0.0,0.1334231977180902,0.1760362628711149,industrials,ticker_fe,False,2,ticker__ticker_CTAS
num__IPI_IPI_QOQ,0.1650899516711196,-0.0234070032728395,-0.0629664451867999,0.1650899516711196,industrials,numeric,False,3,IPI_IPI_QOQ
ticker__ticker_TT,-0.0811698765647581,0.1571535185362865,-0.0069278896524504,0.1571535185362865,industrials,ticker_fe,False,3,ticker__ticker_TT
ticker__ticker_UNP,-0.0015096254275617,0.1533436821534649,-0.0779833345525126,0.1533436821534649,industrials,ticker_fe,False,3,ticker__ticker_UNP
ticker__ticker_WAB,-0.0874664777868068,0.140471138603869,0.0,0.140471138603869,industrials,ticker_fe,False,2,ticker__ticker_WAB
num__IPI_IPI_SA,-0.1347639529392717,0.0,0.0643461862414392,0.1347639529392717,industrials,numeric,False,2,IPI_IPI_SA
ticker__ticker_ALLE,-0.1345202453359401,0.0522699585224716,0.0174918416883265,0.1345202453359401,industrials,ticker_fe,False,3,ticker__ticker_ALLE
ticker__ticker_GPN,0.0727730125561628,-0.1195289555234087,0.0,0.1195289555234087,industrials,ticker_fe,False,2,ticker__ticker_GPN
ticker__ticker_ETN,0.0,-0.0701151806399632,0.1182202918243669,0.1182202918243669,industrials,ticker_fe,False,2,ticker__ticker_ETN
ticker__ticker_NDSN,0.10782604805654,-0.1086708387818442,0.0,0.1086708387818442,industrials,ticker_fe,False,2,ticker__ticker_NDSN
ticker__ticker_HII,0.0040061651311726,0.0512100386772939,-0.1078024353146248,0.1078024353146248,industrials,ticker_fe,False,3,ticker__ticker_HII
ticker__ticker_GE,-0.1076210306673209,0.0,0.0655676748941996,0.1076210306673209,industrials,ticker_fe,False,2,ticker__ticker_GE
num__VIX_Lag10,-0.063777045926364,0.0,0.1051569472076656,0.1051569472076656,industrials,numeric,False,2,VIX_Lag10
ticker__ticker_CMI,-0.1045331116398254,0.0794763593052609,0.0,0.1045331116398254,industrials,ticker_fe,False,2,ticker__ticker_CMI
ticker__ticker_JCI,-0.1025497429512142,0.0390252575071244,0.0,0.1025497429512142,industrials,ticker_fe,False,2,ticker__ticker_JCI
ticker__ticker_PNR,-0.0173151543889809,-0.0049340768036837,0.1009642927949822,0.1009642927949822,industrials,ticker_fe,False,3,ticker__ticker_PNR
ticker__ticker_NSC,0.0516317604661698,0.0012456393194801,-0.0997480301398088,0.0997480301398088,industrials,ticker_fe,False,3,ticker__ticker_NSC
num__Return_Lag2,0.0958300369276984,-0.0083691979615069,-0.0088054501023675,0.0958300369276984,industrials,numeric,False,3,Return_Lag2
ticker__ticker_EMR,0.0,-0.0286610112159695,0.0952425236617116,0.0952425236617116,industrials,ticker_fe,False,2,ticker__ticker_EMR
ticker__ticker_CAT,-0.0018539392913078,-0.0136563853170144,0.0939537134767278,0.0939537134767278,industrials,ticker_fe,False,3,ticker__ticker_CAT
ticker__ticker_HUBB,0.0833464635034449,-0.0923969167134707,0.0,0.0923969167134707,industrials,ticker_fe,False,2,ticker__ticker_HUBB
num__IPI_IPI_SA_QOQ,0.0898967274057446,0.0,-0.0153302593341086,0.0898967274057446,industrials,numeric,False,2,IPI_IPI_SA_QOQ
num__debt_to_equity,0.0015874930682896,-0.088652007468688,0.0085130202405319,0.088652007468688,industrials,numeric,False,3,debt_to_equity
num__roe,0.0014083467397149,0.0105765366992036,-0.088644829270284,0.088644829270284,industrials,numeric,False,3,roe
ticker__ticker_CARR,0.087698938433084,0.0,-0.0476791110514039,0.087698938433084,industrials,ticker_fe,False,2,ticker__ticker_CARR
num__Sentiment_Lag20,0.084922565766417,0.0,-0.0639823785357386,0.084922565766417,industrials,numeric,False,2,Sentiment_Lag20
num__op_margin,0.0,0.0846090868258889,-0.0287460679484311,0.0846090868258889,industrials,numeric,False,2,op_margin
num__Return_Lag1,0.0844549621309675,0.0,-0.0084679657020798,0.0844549621309675,industrials,numeric,False,2,Return_Lag1
ticker__ticker_CHRW,0.0377973309712231,0.0,-0.0809514074312856,0.0809514074312856,industrials,ticker_fe,False,2,ticker__ticker_CHRW
num__VIX_Lag20,0.0015530661840335,0.0,-0.0707912090555274,0.0707912090555274,industrials,numeric,False,2,VIX_Lag20
num__Sentiment_Lag10,-0.0092967456730227,0.0672742681351062,0.0,0.0672742681351062,industrials,numeric,False,2,Sentiment_Lag10
num__Sentiment_Lag1,0.0,0.0667427681473721,-0.0152207640948422,0.0667427681473721,industrials,numeric,False,2,Sentiment_Lag1
num__Return_Lag10,-0.028938514486037,0.0,0.0653490587629031,0.0653490587629031,industrials,numeric,False,2,Return_Lag10
num__liquidity_ratio,-0.0456281042900741,0.0,0.0613484125153897,0.0613484125153897,industrials,numeric,False,2,liquidity_ratio
num__free_cf_margin,0.0611414882024474,0.0,-0.0156538549609431,0.0611414882024474,industrials,numeric,False,2,free_cf_margin
ticker__ticker_MMM,0.0,-0.059854442370307,0.0107712094504848,0.059854442370307,industrials,ticker_fe,False,2,ticker__ticker_MMM
ticker__ticker_BA,0.0342164125253295,-0.0582801203934518,0.0,0.0582801203934518,industrials,ticker_fe,False,2,ticker__ticker_BA
ticker__ticker_AME,-0.0492983246780638,0.0530449099737127,0.0,0.0530449099737127,industrials,ticker_fe,False,2,ticker__ticker_AME
ticker__ticker_IEX,0.052646843221088,-0.0043026705422169,0.0,0.052646843221088,industrials,ticker_fe,False,2,ticker__ticker_IEX
ticker__ticker_POOL,0.0517632425719671,0.0,0.0,0.0517632425719671,industrials,ticker_fe,False,1,ticker__ticker_POOL
num__Return_Lag20,0.0,-0.0503223538084494,0.0370505174567447,0.0503223538084494,industrials,numeric,False,2,Return_Lag20
num__Return_Lag3,0.0,-0.0035896443574775,0.049253027124223,0.049253027124223,industrials,numeric,False,2,Return_Lag3
num__Return_Lag5,0.0229958582973415,0.0,-0.0425869059641711,0.0425869059641711,industrials,numeric,False,2,Return_Lag5
num__Sentiment_Lag1_cubic,-0.0004845465892884,0.0,0.0418784234640407,0.0418784234640407,industrials,numeric,False,2,Sentiment_Lag1_cubic
ticker__ticker_ROK,0.0259889475444947,0.0,-0.0363172298970134,0.0363172298970134,industrials,ticker_fe,False,2,ticker__ticker_ROK
num__roa,0.0350325608878331,0.0,-0.0076503451853374,0.0350325608878331,industrials,numeric,False,2,roa
num__Sentiment_Lag1_squared,0.0,0.0239759249866515,-0.0012985731079311,0.0239759249866515,industrials,numeric,False,2,Sentiment_Lag1_squared
num__ocf_to_assets,-0.0184903079074432,0.0,0.0222727799127277,0.0222727799127277,industrials,numeric,False,2,ocf_to_assets
num__Sentiment_Lag3,-0.0103806480940953,0.0182392310147888,0.0,0.0182392310147888,industrials,numeric,False,2,Sentiment_Lag3
ticker__ticker_CSX,0.0,0.0125979871698987,-0.0165073635963313,0.0165073635963313,industrials,ticker_fe,False,2,ticker__ticker_CSX
num__revenue_growth,0.0089633189471689,0.0,-0.0143531950294841,0.0143531950294841,industrials,numeric,False,2,revenue_growth
ticker__ticker_PWR,0.010284909333267,-0.0103718115910825,0.0,0.0103718115910825,industrials,ticker_fe,False,2,ticker__ticker_PWR
num__Sentiment_Lag2,0.0,0.0097313931917081,-0.0017687495496867,0.0097313931917081,industrials,numeric,False,2,Sentiment_Lag2
num__GDP_GDP_SA_PC_YOY,-0.0064029566892341,0.0,0.0,0.0064029566892341,industrials,numeric,False,1,GDP_GDP_SA_PC_YOY
num__GDP_GDP_NSA_PC_YOY,0.0064029566891602,0.0,0.0,0.0064029566891602,industrials,numeric,False,1,GDP_GDP_NSA_PC_YOY
num__GDP_GDP_NSA_PC_QOQ,0.006402956689079,0.0,0.0,0.006402956689079,industrials,numeric,False,1,GDP_GDP_NSA_PC_QOQ
num__GDP_GDP_SA_PC_QOQ,0.0064029566890554,0.0,0.0,0.0064029566890554,industrials,numeric,False,1,GDP_GDP_SA_PC_QOQ
num__Sentiment_Lag5,0.0025630097553295,0.0,-0.0026896307552158,0.0026896307552158,industrials,numeric,False,2,Sentiment_Lag5
num__UNEMP_UNRATE_PCH,0.0,0.0,0.0,0.0,industrials,numeric,True,0,UNEMP_UNRATE_PCH
num__IPI_IPI_YOY,0.0,0.0,0.0,0.0,industrials,numeric,True,0,IPI_IPI_YOY
num__IPI_IPI_SA_YOY,0.0,0.0,0.0,0.0,industrials,numeric,True,0,IPI_IPI_SA_YOY
num__UNEMP_UNRATE,0.0,0.0,0.0,0.0,industrials,numeric,True,0,UNEMP_UNRATE
num__UNEMP_UNRATE_PC1,0.0,0.0,0.0,0.0,industrials,numeric,True,0,UNEMP_UNRATE_PC1
num__UNEMP_UNRATENSA_PC1,0.0,0.0,0.0,0.0,industrials,numeric,True,0,UNEMP_UNRATENSA_PC1
num__UNEMP_UNRATENSA,0.0,0.0,0.0,0.0,industrials,numeric,True,0,UNEMP_UNRATENSA
num__UNEMP_UNRATENSA_PCH,0.0,0.0,0.0,0.0,industrials,numeric,True,0,UNEMP_UNRATENSA_PCH
num__IPI_IPI,0.0,0.0,0.0,0.0,industrials,numeric,True,0,IPI_IPI
num__VIX_Lag3,-0.4455345659164452,0.0,0.0,0.4455345659164452,real_estate,numeric,False,1,VIX_Lag3
num__VIX_Lag1,0.199517733456029,-0.4137532378993571,0.0,0.4137532378993571,real_estate,numeric,False,2,VIX_Lag1
ticker__ticker_WY,0.2088641238448084,0.0,0.0,0.2088641238448084,real_estate,ticker_fe,False,1,ticker__ticker_WY
ticker__ticker_VTR,0.0,0.1799637567347171,0.0,0.1799637567347171,real_estate,ticker_fe,False,1,ticker__ticker_VTR
ticker__ticker_FRT,0.0,0.1653118902807044,0.0,0.1653118902807044,real_estate,ticker_fe,False,1,ticker__ticker_FRT
ticker__ticker_BXP,0.0,-0.1594054360483541,0.0,0.1594054360483541,real_estate,ticker_fe,False,1,ticker__ticker_BXP
num__Return_Lag1,0.0,0.0,-0.1317747299228039,0.1317747299228039,real_estate,numeric,False,1,Return_Lag1
ticker__ticker_ARE,0.0828833960373153,-0.1138421932089731,0.0,0.1138421932089731,real_estate,ticker_fe,False,2,ticker__ticker_ARE
num__VIX_Lag2,0.1134218650473834,-0.0164736707671971,0.0,0.1134218650473834,real_estate,numeric,False,2,VIX_Lag2
num__Sentiment_Lag10,0.0,0.0,-0.1127190655879191,0.1127190655879191,real_estate,numeric,False,1,Sentiment_Lag10
num__VIX_Lag20,0.0,0.0161373223839552,-0.1069269511781575,0.1069269511781575,real_estate,numeric,False,2,VIX_Lag20
num__IPI_IPI_SA,-0.086313129099632,0.0,0.0,0.086313129099632,real_estate,numeric,False,1,IPI_IPI_SA
num__Return_Lag10,-0.0827157067844479,0.0003197016836792,0.0,0.0827157067844479,real_estate,numeric,False,2,Return_Lag10
num__Return_Lag2,0.055995378461129,0.0,-0.0764795119850729,0.0764795119850729,real_estate,numeric,False,2,Return_Lag2
num__Return_Lag5,0.0,0.0034188928925935,-0.061380924700991,0.061380924700991,real_estate,numeric,False,2,Return_Lag5
num__op_margin,-0.0110094729782694,0.0589387852892378,0.0,0.0589387852892378,real_estate,numeric,False,2,op_margin
num__Sentiment_Lag1_cubic,-0.0236443495647313,0.0589133455417756,0.0,0.0589133455417756,real_estate,numeric,False,2,Sentiment_Lag1_cubic
num__Return_Lag20,-0.0220285277285284,0.0,0.0532460481782489,0.0532460481782489,real_estate,numeric,False,2,Return_Lag20
num__VIX_Lag5,0.0,0.0,-0.050927031838419,0.050927031838419,real_estate,numeric,False,1,VIX_Lag5
num__Sentiment_Lag2,0.0112706920880881,-0.0507006945582654,0.0,0.0507006945582654,real_estate,numeric,False,2,Sentiment_Lag2
num__Sentiment_Lag1_squared,0.0,0.038808097626616,-0.0473314747709904,0.0473314747709904,real_estate,numeric,False,2,Sentiment_Lag1_squared
num__roa,0.0,0.0,-0.047172383514419,0.047172383514419,real_estate,numeric,False,1,roa
num__VIX_Lag10,-0.0457271715385131,0.0,0.0431741122625659,0.0457271715385131,real_estate,numeric,False,2,VIX_Lag10
num__Sentiment_Lag20,0.0360739209094369,0.0,-0.0431727368906402,0.0431727368906402,real_estate,numeric,False,2,Sentiment_Lag20
num__ocf_to_assets,0.0427958423470309,0.0,-0.0015266689376883,0.0427958423470309,real_estate,numeric,False,2,ocf_to_assets
num__Return_Lag3,0.0,0.0330125304141909,-0.0204946479348165,0.0330125304141909,real_estate,numeric,False,2,Return_Lag3
num__Sentiment_Lag3,0.0327238766644116,0.0,-0.0098177101114794,0.0327238766644116,real_estate,numeric,False,2,Sentiment_Lag3
num__debt_to_equity,-0.0179864603230777,0.0309584643330189,0.0,0.0309584643330189,real_estate,numeric,False,2,debt_to_equity
ticker__ticker_O,0.0,0.0276990659062243,0.0,0.0276990659062243,real_estate,ticker_fe,False,1,ticker__ticker_O
num__IPI_IPI,0.0,0.0235221849454314,0.0,0.0235221849454314,real_estate,numeric,False,1,IPI_IPI
num__free_cf_margin,0.0,0.0,-0.0231599353539698,0.0231599353539698,real_estate,numeric,False,1,free_cf_margin
num__IPI_IPI_SA_YOY,0.0,0.0226326759751045,0.0,0.0226326759751045,real_estate,numeric,False,1,IPI_IPI_SA_YOY
num__roe,0.0,0.0186482810453941,0.0,0.0186482810453941,real_estate,numeric,False,1,roe
num__revenue_growth,0.0170902220986536,0.0,-0.0042420328133432,0.0170902220986536,real_estate,numeric,False,2,revenue_growth
num__IPI_IPI_QOQ,0.0,0.0,-0.0154043302193466,0.0154043302193466,real_estate,numeric,False,1,IPI_IPI_QOQ
num__liquidity_ratio,0.0,-0.0102843193238327,0.0,0.0102843193238327,real_estate,numeric,False,1,liquidity_ratio
num__GDP_GDP_NSA_PC_YOY,0.0,-0.0074660081038674,0.0,0.0074660081038674,real_estate,numeric,False,1,GDP_GDP_NSA_PC_YOY
num__GDP_GDP_SA_PC_QOQ,0.0,-0.0074660081038643,0.0,0.0074660081038643,real_estate,numeric,False,1,GDP_GDP_SA_PC_QOQ
num__GDP_GDP_NSA_PC_QOQ,0.0,-0.0074660081038589,0.0,0.0074660081038589,real_estate,numeric,False,1,GDP_GDP_NSA_PC_QOQ
num__GDP_GDP_SA_PC_YOY,0.0,0.007466008103844,0.0,0.007466008103844,real_estate,numeric,False,1,GDP_GDP_SA_PC_YOY
ticker__ticker_CBRE,0.0,0.0,0.0051253284226618,0.0051253284226618,real_estate,ticker_fe,False,1,ticker__ticker_CBRE
num__Sentiment_Lag1,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,Sentiment_Lag1
num__Sentiment_Lag5,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,Sentiment_Lag5
num__current_ratio,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,current_ratio
num__UNEMP_UNRATENSA_PC1,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,UNEMP_UNRATENSA_PC1
num__UNEMP_UNRATENSA,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,UNEMP_UNRATENSA
num__UNEMP_UNRATE_PCH,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,UNEMP_UNRATE_PCH
num__UNEMP_UNRATE_PC1,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,UNEMP_UNRATE_PC1
num__UNEMP_UNRATE,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,UNEMP_UNRATE
num__IPI_IPI_SA_QOQ,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,IPI_IPI_SA_QOQ
num__IPI_IPI_YOY,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,IPI_IPI_YOY
ticker__ticker_AVB,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_AVB
ticker__ticker_CPT,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_CPT
ticker__ticker_CSGP,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_CSGP
ticker__ticker_DOC,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_DOC
ticker__ticker_DLR,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_DLR
ticker__ticker_EQIX,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_EQIX
ticker__ticker_AMT,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_AMT
ticker__ticker_CCI,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_CCI
num__UNEMP_UNRATENSA_PCH,0.0,0.0,0.0,0.0,real_estate,numeric,True,0,UNEMP_UNRATENSA_PCH
ticker__ticker_EXR,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_EXR
ticker__ticker_ESS,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_ESS
ticker__ticker_EQR,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_EQR
ticker__ticker_HST,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_HST
ticker__ticker_KIM,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_KIM
ticker__ticker_MAA,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_MAA
ticker__ticker_IRM,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_IRM
ticker__ticker_INVH,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_INVH
ticker__ticker_PSA,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_PSA
ticker__ticker_PLD,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_PLD
ticker__ticker_REG,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_REG
ticker__ticker_SBAC,0.0,0.0,0.0,0.0,real_estate,ticker_fe,True,0,ticker__ticker_SBAC
